OrderID,CustomerID,StoreID,PromotionID,OrderDateKey,OrderChannel,OrderStatus,TotalAmount
21328,4534,18,10,20260403,Marketplace,Completed,22340.3
21329,726,46,138,20230824,Online,Completed,1976.83
21330,4190,30,150,20260329,Offline,Completed,21696.4
21331,4031,67,103,20251203,Online,Completed,30515.75
21332,1090,13,1,20230504,Offline,Completed,36009.94
21333,1838,48,109,20231017,Online,Completed,61134.85
21334,4133,56,83,20230504,Online,Completed,23243.95
21335,1469,80,20,20231109,Marketplace,Completed,23248.54
21336,3467,24,56,20231115,Marketplace,Completed,50194.75
21337,4133,59,21,20250710,Offline,Completed,35680.7
21338,1398,77,35,20250522,Offline,Cancelled,68920.69
21339,2054,36,89,20241012,Online,Completed,69328.43
21340,1581,77,80,20250525,Marketplace,Completed,66575.06
21341,2429,53,130,20240302,Marketplace,Completed,54285.74
21342,171,52,126,20241120,Online,Cancelled,65121.02
21343,2192,41,84,20251112,Marketplace,Completed,9825.59
21344,839,16,75,20230903,Marketplace,Completed,55954.43
21345,4251,9,121,20240706,Online,Completed,66594.95
21346,2415,58,100,20231130,Online,Completed,5206.19
21347,3784,10,99,20241209,Marketplace,Completed,45981.93
21348,1192,38,146,20240406,Online,Completed,34619.88
21349,2476,72,121,20240522,Marketplace,Completed,22777.49
21350,1516,24,105,20230720,Offline,Completed,5478.72
21351,1312,43,101,20250714,Marketplace,Completed,64776.88
21352,472,49,115,20230428,Marketplace,Cancelled,37900.39
21353,747,24,18,20261001,Offline,Completed,20422.96
21354,3504,20,91,20260208,Marketplace,Completed,60348.39
21355,286,43,29,20261206,Marketplace,Cancelled,60817.01
21356,4969,1,63,20240625,Online,Completed,61786.12
21357,332,28,42,20240309,Marketplace,Completed,3019.06
21358,4713,26,109,20230320,Online,Completed,72275.48
21359,113,47,61,20250226,Online,Pending,56297.87
21360,558,27,44,20230910,Marketplace,Completed,73986.49
21361,3162,54,89,20230428,Marketplace,Completed,19913.03
21362,1186,57,124,20250620,Marketplace,Completed,74503.75
21363,3610,42,97,20240228,Marketplace,Cancelled,40976.15
21364,1836,39,30,20241119,Online,Completed,58493.75
21365,1180,66,78,20240513,Online,Completed,47569.93
21366,2713,27,136,20230613,Online,Completed,62692.63
21367,2152,67,26,20240218,Marketplace,Completed,43219.73
21368,4604,51,44,20230511,Offline,Completed,58382.63
21369,1231,12,149,20241211,Marketplace,Cancelled,12813.36
21370,4972,6,133,20240316,Offline,Cancelled,60015.43
21371,2950,30,59,20240220,Marketplace,Pending,66668.52
21372,1599,50,122,20250731,Offline,Cancelled,2401.81
21373,446,43,10,20230720,Marketplace,Completed,58776.57
21374,1323,46,71,20250729,Online,Completed,33314.35
21375,4469,35,37,20230418,Marketplace,Completed,5804.7
21376,4685,47,37,20260611,Online,Completed,50716.11
21377,2482,76,70,20250522,Marketplace,Completed,61758.74
21378,3289,80,87,20240128,Offline,Completed,57956.48
21379,1091,32,47,20261110,Marketplace,Cancelled,40914.44
21380,4133,56,116,20260521,Marketplace,Completed,69928.53
21381,3854,48,138,20240124,Online,Pending,45494.97
21382,558,53,56,20260814,Online,Completed,43667.69
21383,4382,65,5,20250211,Offline,Completed,46414.43
21384,3190,30,101,20250131,Offline,Completed,66681.24
21385,4765,4,109,20250531,Online,Pending,62701.85
21386,2069,50,81,20261205,Marketplace,Completed,70010.59
21387,4030,11,56,20240110,Marketplace,Completed,29948.76
21388,166,62,118,20250322,Marketplace,Pending,50219.75
21389,4981,76,139,20250207,Marketplace,Completed,23172.83
21390,4189,3,75,20260221,Offline,Completed,37352.15
21391,2218,7,27,20240225,Offline,Completed,27402.79
21392,3621,51,76,20250608,Marketplace,Cancelled,52821.84
21393,3000,17,94,20230426,Marketplace,Completed,69091.68
21394,3894,79,18,20260315,Online,Completed,9974.83
21395,4136,25,132,20231228,Offline,Completed,74474.56
21396,4001,27,71,20230821,Marketplace,Completed,1977.65
21397,4557,6,43,20231206,Offline,Cancelled,48877.45
21398,605,76,113,20240401,Online,Cancelled,27697.55
21399,4827,58,105,20250328,Marketplace,Completed,7485.44
21400,4273,72,27,20240908,Online,Completed,6981.49
21401,4376,57,68,20230314,Marketplace,Completed,45766.39
21402,490,32,77,20250214,Marketplace,Cancelled,45906.54
21403,3454,73,43,20230417,Marketplace,Completed,22725.43
21404,1332,48,56,20260306,Marketplace,Completed,39493.24
21405,986,33,13,20250715,Offline,Completed,33430.25
21406,326,22,149,20230317,Offline,Completed,23180.72
21407,1716,42,146,20260607,Online,Completed,45830.65
21408,3085,10,69,20261028,Offline,Completed,50204.05
21409,4663,60,112,20230425,Marketplace,Pending,4493.48
21410,1390,74,124,20250114,Online,Completed,18029.28
21411,4514,25,77,20260522,Online,Completed,66579.3
21412,4854,52,20,20241015,Online,Completed,40212.0
21413,1353,57,133,20230107,Marketplace,Completed,47209.17
21414,1366,35,146,20260913,Offline,Completed,52204.71
21415,822,14,44,20250119,Marketplace,Completed,70572.31
21416,3669,52,22,20250907,Online,Cancelled,40775.1
21417,3596,2,6,20260811,Online,Completed,30327.87
21418,1866,58,57,20230807,Online,Completed,3907.96
21419,4054,51,144,20250406,Online,Completed,38737.87
21420,1049,49,13,20251205,Offline,Pending,42880.61
21421,360,79,122,20260812,Marketplace,Completed,69442.43
21422,2183,65,131,20240730,Marketplace,Completed,32860.35
21423,1931,59,128,20240621,Online,Pending,16115.44
21424,3866,65,9,20260311,Online,Pending,48600.88
21425,1925,19,72,20250717,Online,Pending,34900.94
21426,4170,48,4,20230413,Online,Completed,25755.46
21427,2651,64,62,20230430,Marketplace,Completed,62157.84
21428,4669,40,101,20250427,Marketplace,Completed,49310.27
21429,2055,70,144,20261003,Marketplace,Completed,21060.03
21430,3541,6,62,20261119,Online,Completed,1945.58
21431,3109,59,113,20260824,Marketplace,Completed,48679.43
21432,4190,19,114,20240126,Marketplace,Completed,1046.66
21433,4774,78,113,20261029,Marketplace,Completed,13374.42
21434,4910,16,23,20250420,Online,Completed,72983.56
21435,4020,28,124,20260703,Offline,Completed,27523.31
21436,1397,5,119,20251123,Offline,Cancelled,39578.82
21437,1537,65,33,20231211,Marketplace,Completed,65043.89
21438,1036,47,52,20260304,Online,Cancelled,18010.4
21439,4275,15,60,20251102,Offline,Completed,43803.57
21440,4560,68,39,20230828,Marketplace,Completed,3185.92
21441,4540,4,2,20250802,Marketplace,Completed,38202.89
21442,4550,52,48,20260501,Marketplace,Cancelled,22111.32
21443,2835,78,117,20231119,Marketplace,Pending,5636.21
21444,4191,13,44,20231003,Offline,Completed,27079.74
21445,4446,53,136,20261104,Marketplace,Completed,8778.18
21446,3262,80,30,20250309,Marketplace,Completed,1605.78
21447,2284,47,130,20230302,Online,Pending,55877.28
21448,2446,72,138,20251221,Marketplace,Completed,21012.65
21449,2959,8,130,20230325,Marketplace,Completed,47336.4
21450,1981,36,44,20240412,Offline,Completed,25726.61
21451,2688,58,125,20260927,Online,Completed,43688.92
21452,1497,54,70,20261124,Marketplace,Completed,35067.17
21453,425,43,68,20230327,Offline,Cancelled,12304.05
21454,2114,47,142,20260518,Marketplace,Completed,27763.32
21455,1840,33,107,20230603,Marketplace,Completed,30668.39
21456,1451,68,67,20250130,Offline,Completed,23137.85
21457,3423,33,79,20230624,Offline,Completed,12953.36
21458,932,55,108,20240916,Offline,Completed,62394.63
21459,3504,45,122,20230311,Online,Completed,7722.46
21460,1740,50,3,20241211,Offline,Completed,3387.33
21461,2581,29,96,20261222,Marketplace,Completed,33341.86
21462,4236,33,138,20230714,Marketplace,Completed,39983.66
21463,1418,5,27,20260624,Marketplace,Pending,55263.47
21464,98,12,71,20240227,Marketplace,Completed,18810.32
21465,3675,42,88,20240429,Marketplace,Pending,57716.71
21466,2009,35,92,20261005,Online,Completed,62827.45
21467,2693,14,140,20230708,Marketplace,Completed,46217.57
21468,367,21,54,20231226,Marketplace,Completed,40973.49
21469,1844,30,68,20260807,Marketplace,Completed,22338.23
21470,2019,27,38,20260103,Marketplace,Completed,18037.93
21471,4845,58,18,20240802,Marketplace,Completed,59856.69
21472,4838,75,16,20260310,Offline,Completed,67843.26
21473,2156,74,56,20260414,Marketplace,Completed,2146.18
21474,2528,47,25,20240126,Offline,Pending,20090.79
21475,2347,60,81,20260819,Marketplace,Completed,38421.06
21476,4209,40,56,20260124,Offline,Completed,38147.66
21477,1472,57,145,20260729,Marketplace,Completed,30278.13
21478,1831,64,8,20230129,Marketplace,Completed,9630.14
21479,795,44,61,20260123,Offline,Cancelled,24548.49
21480,1035,27,52,20230802,Online,Completed,2084.02
21481,3879,35,22,20260703,Marketplace,Completed,57578.69
21482,1809,28,150,20261101,Offline,Cancelled,16809.85
21483,3278,38,135,20261221,Online,Completed,40356.74
21484,1928,34,2,20240821,Online,Completed,25177.98
21485,504,26,95,20240525,Offline,Completed,7881.83
21486,4940,35,111,20260118,Marketplace,Completed,7686.75
21487,195,20,150,20240917,Offline,Completed,50082.28
21488,2343,37,126,20240319,Marketplace,Completed,70870.14
21489,1021,13,98,20251003,Offline,Completed,17636.43
21490,4651,26,82,20230307,Marketplace,Cancelled,26586.27
21491,669,9,63,20231206,Marketplace,Completed,24778.32
21492,2232,46,78,20260504,Offline,Completed,63617.71
21493,3851,16,75,20250913,Offline,Completed,21625.18
21494,4639,33,72,20251018,Offline,Completed,26383.73
21495,606,15,34,20230114,Offline,Pending,26155.48
21496,335,79,125,20250614,Marketplace,Completed,46020.09
21497,527,47,136,20240330,Offline,Completed,4358.36
21498,366,16,4,20230824,Online,Completed,9074.46
21499,4750,56,1,20241101,Online,Completed,48800.45
21500,2334,2,5,20260508,Offline,Completed,57533.66
21501,3928,53,98,20260211,Offline,Completed,820.5
21502,1581,44,55,20230824,Offline,Completed,23555.37
21503,1103,67,127,20250821,Marketplace,Cancelled,13363.17
21504,623,68,125,20230919,Marketplace,Completed,49767.33
21505,3330,29,116,20240416,Online,Cancelled,11161.9
21506,3520,53,73,20240731,Online,Completed,31132.89
21507,1057,55,57,20260103,Offline,Completed,31112.11
21508,4736,59,32,20260925,Online,Completed,37942.62
21509,351,3,13,20240330,Marketplace,Pending,25631.06
21510,3695,45,78,20261011,Offline,Completed,59365.58
21511,1030,47,131,20240103,Marketplace,Completed,52206.38
21512,212,75,68,20230304,Marketplace,Completed,42521.15
21513,1917,40,42,20260127,Marketplace,Completed,22782.52
21514,4437,5,47,20260516,Marketplace,Completed,2463.39
21515,1563,29,28,20230718,Marketplace,Completed,67505.02
21516,1099,80,50,20240102,Offline,Completed,15152.23
21517,2148,3,13,20230308,Offline,Completed,30318.23
21518,4443,31,147,20260917,Offline,Completed,70345.48
21519,4190,39,18,20241016,Offline,Completed,7499.53
21520,3429,20,103,20260629,Offline,Completed,65313.24
21521,2210,39,44,20250221,Online,Pending,26406.96
21522,2066,13,55,20240408,Online,Completed,53725.96
21523,1106,80,112,20240806,Online,Completed,43281.63
21524,3315,54,99,20251213,Marketplace,Completed,47697.95
21525,2373,71,76,20240426,Online,Cancelled,19562.73
21526,4721,1,93,20260613,Marketplace,Completed,14497.96
21527,1709,69,53,20250509,Marketplace,Completed,9159.72
21528,1914,29,21,20250524,Marketplace,Completed,52718.54
21529,4176,63,146,20240506,Marketplace,Completed,60877.99
21530,572,67,124,20261014,Marketplace,Pending,21494.22
21531,489,15,86,20240723,Offline,Cancelled,67676.29
21532,4529,35,84,20260713,Online,Completed,38760.51
21533,2177,44,47,20240615,Marketplace,Pending,55398.82
21534,4901,9,13,20240514,Marketplace,Pending,1375.93
21535,2251,1,141,20250608,Offline,Pending,27646.76
21536,1879,45,125,20260118,Offline,Completed,49533.48
21537,153,74,9,20240112,Marketplace,Completed,52910.51
21538,2978,33,85,20260407,Online,Completed,23894.57
21539,116,69,56,20241123,Marketplace,Completed,70870.58
21540,2589,73,54,20260812,Marketplace,Completed,63025.77
21541,2495,18,107,20260304,Marketplace,Cancelled,47622.83
21542,666,27,40,20250705,Marketplace,Cancelled,38848.09
21543,4817,70,150,20230731,Online,Completed,43889.79
21544,3267,37,51,20261228,Offline,Completed,39010.8
21545,3577,42,24,20260325,Online,Completed,13612.81
21546,4782,39,41,20250518,Marketplace,Pending,21827.22
21547,4403,73,40,20250119,Offline,Cancelled,55120.75
21548,1242,41,14,20230926,Online,Cancelled,21170.99
21549,1007,63,96,20250907,Online,Completed,54499.55
21550,4520,15,21,20231123,Marketplace,Completed,38897.34
21551,358,3,23,20230824,Online,Pending,23997.0
21552,3579,26,12,20241007,Online,Cancelled,16407.12
21553,1889,69,32,20261223,Online,Cancelled,1364.12
21554,3093,5,96,20230506,Offline,Pending,73254.58
21555,1443,11,82,20250429,Marketplace,Completed,41658.43
21556,4220,6,58,20231115,Online,Completed,52053.24
21557,4963,27,85,20230630,Online,Cancelled,62539.33
21558,1923,59,55,20260830,Marketplace,Completed,72423.79
21559,4882,69,108,20251228,Online,Completed,40125.63
21560,2208,65,38,20241029,Offline,Pending,17667.29
21561,1601,40,35,20241015,Marketplace,Cancelled,43638.51
21562,4731,79,56,20240304,Online,Completed,61527.79
21563,1070,64,42,20230514,Marketplace,Completed,524.11
21564,4635,20,14,20260604,Online,Completed,74090.97
21565,845,75,123,20231001,Offline,Completed,66880.95
21566,830,11,107,20230407,Marketplace,Completed,65134.07
21567,194,17,81,20230917,Online,Completed,20074.59
21568,2492,72,126,20250406,Online,Completed,60587.12
21569,2050,15,48,20260628,Online,Completed,57594.42
21570,3141,48,49,20240905,Offline,Completed,39551.55
21571,2088,23,49,20260302,Offline,Completed,53700.13
21572,1120,20,15,20231223,Online,Completed,52961.24
21573,3390,48,25,20240516,Offline,Completed,60480.67
21574,3853,61,87,20261103,Marketplace,Completed,40820.0
21575,3631,14,44,20230324,Online,Completed,72026.55
21576,2547,67,57,20250428,Online,Completed,63667.36
21577,3788,11,69,20240105,Marketplace,Completed,48107.29
21578,3008,21,130,20240528,Marketplace,Completed,19670.8
21579,3702,1,9,20250711,Offline,Completed,46670.96
21580,4967,35,46,20241210,Offline,Completed,67118.9
21581,1916,17,32,20260304,Marketplace,Completed,46198.45
21582,3190,20,106,20250429,Online,Completed,49479.82
21583,717,10,121,20230916,Offline,Completed,18951.67
21584,3146,54,65,20231005,Online,Pending,17706.35
21585,1532,49,61,20230724,Online,Cancelled,58358.31
21586,4893,33,67,20241005,Offline,Cancelled,33429.24
21587,4548,11,96,20230319,Offline,Cancelled,59020.08
21588,1996,16,109,20260807,Offline,Completed,9624.06
21589,3182,15,127,20250630,Marketplace,Pending,41105.11
21590,3830,15,138,20240701,Offline,Pending,39841.15
21591,3702,57,111,20230709,Online,Completed,6282.65
21592,4289,80,104,20241018,Offline,Completed,28997.17
21593,551,7,91,20230601,Online,Pending,36831.67
21594,4743,10,94,20260403,Online,Completed,21798.8
21595,4172,49,66,20250616,Offline,Completed,42125.18
21596,4092,76,19,20260705,Offline,Completed,39667.74
21597,1752,15,75,20240220,Marketplace,Completed,26034.08
21598,4610,34,7,20230330,Offline,Completed,816.0
21599,2692,12,124,20241008,Offline,Pending,3421.07
21600,804,60,58,20251001,Online,Cancelled,50844.65
21601,178,38,110,20240820,Offline,Completed,26133.3
21602,2760,4,4,20250605,Online,Completed,15760.38
21603,984,67,52,20240410,Offline,Completed,24070.09
21604,4205,15,38,20230208,Offline,Completed,20433.42
21605,2377,17,114,20240218,Online,Completed,32928.46
21606,4360,78,53,20240528,Marketplace,Completed,60037.81
21607,1110,63,57,20260511,Marketplace,Pending,39368.75
21608,4669,49,63,20240927,Marketplace,Cancelled,2643.39
21609,4401,26,18,20230920,Marketplace,Completed,10113.16
21610,45,66,2,20241029,Marketplace,Cancelled,15929.34
21611,488,30,112,20240211,Offline,Completed,16529.24
21612,2951,71,14,20250306,Online,Completed,18962.24
21613,2213,11,17,20230823,Online,Completed,34465.2
21614,813,50,128,20261012,Online,Completed,22819.57
21615,3813,48,59,20230326,Marketplace,Completed,71186.22
21616,4257,69,26,20240615,Offline,Completed,4316.31
21617,4431,17,24,20231220,Marketplace,Cancelled,34318.49
21618,3206,38,142,20250207,Online,Completed,4852.69
21619,652,47,13,20231205,Marketplace,Completed,58164.9
21620,27,38,37,20240728,Offline,Completed,57324.62
21621,4825,53,96,20241011,Online,Cancelled,60548.33
21622,3361,46,21,20250412,Online,Completed,60919.85
21623,3733,9,66,20260617,Online,Completed,22926.42
21624,2539,9,119,20250607,Offline,Completed,51755.55
21625,564,12,66,20231031,Marketplace,Pending,11183.46
21626,4425,1,131,20240215,Online,Pending,15889.6
21627,2980,39,14,20261017,Marketplace,Completed,20161.74
21628,1302,24,66,20251127,Offline,Completed,50818.76
21629,2124,78,56,20250420,Marketplace,Completed,69396.83
21630,2759,35,35,20261205,Marketplace,Completed,12849.14
21631,1219,5,6,20230626,Online,Cancelled,8569.84
21632,3416,23,37,20251110,Marketplace,Cancelled,40961.38
21633,202,31,67,20240112,Offline,Completed,664.7
21634,1917,62,42,20240531,Offline,Completed,39769.44
21635,2351,44,47,20241202,Offline,Cancelled,22272.13
21636,2158,68,79,20240516,Online,Completed,61721.09
21637,3254,32,113,20261015,Marketplace,Completed,64150.47
21638,3164,16,62,20230219,Marketplace,Completed,16947.54
21639,1611,34,122,20251201,Offline,Completed,29053.47
21640,1061,47,79,20231019,Online,Completed,63732.49
21641,18,13,131,20240510,Online,Completed,22736.05
21642,39,3,121,20241003,Marketplace,Completed,25148.58
21643,936,77,64,20240516,Offline,Completed,60884.31
21644,458,76,4,20231114,Online,Completed,30869.48
21645,3594,21,117,20230224,Offline,Completed,69178.91
21646,4778,19,142,20230506,Offline,Completed,20144.53
21647,3248,49,78,20250422,Offline,Completed,14509.11
21648,3134,74,86,20240528,Offline,Completed,20229.72
21649,3209,70,14,20260123,Offline,Completed,58747.97
21650,2905,42,76,20261116,Online,Completed,39546.1
21651,2685,12,27,20260801,Marketplace,Cancelled,54919.05
21652,3096,58,130,20251210,Marketplace,Completed,37175.38
21653,3129,60,81,20260412,Marketplace,Completed,23164.7
21654,3185,68,44,20260827,Offline,Completed,39335.87
21655,983,49,62,20261016,Offline,Completed,63291.55
21656,4647,52,124,20240704,Online,Completed,24015.8
21657,3206,24,37,20231102,Online,Completed,54157.73
21658,2812,13,27,20260810,Marketplace,Pending,36436.69
21659,4650,37,3,20240825,Offline,Completed,55117.34
21660,1340,24,64,20230424,Online,Cancelled,70596.83
21661,1561,58,25,20261219,Marketplace,Completed,12453.92
21662,2953,39,27,20260406,Marketplace,Completed,13573.71
21663,487,31,116,20261110,Online,Completed,4101.52
21664,355,50,100,20241021,Online,Completed,16645.26
21665,4669,46,41,20230617,Online,Completed,61751.88
21666,4721,69,9,20261112,Online,Completed,55606.24
21667,2506,80,115,20240914,Marketplace,Completed,8439.64
21668,48,26,23,20261110,Online,Cancelled,61298.0
21669,2295,18,12,20261021,Offline,Completed,16193.36
21670,4738,6,28,20230307,Marketplace,Completed,13911.62
21671,1415,7,32,20240321,Marketplace,Completed,48899.48
21672,781,16,76,20260627,Marketplace,Completed,71586.02
21673,2268,46,133,20250913,Marketplace,Pending,11557.68
21674,4689,56,62,20241003,Online,Completed,12277.54
21675,707,52,78,20241002,Online,Completed,60941.21
21676,2617,7,66,20251012,Online,Completed,3700.46
21677,152,17,133,20250901,Offline,Completed,23894.42
21678,3108,66,58,20251122,Marketplace,Completed,32303.68
21679,654,11,39,20261214,Offline,Completed,7871.02
21680,2583,29,91,20240403,Marketplace,Completed,8803.27
21681,332,69,3,20231207,Online,Completed,18298.23
21682,1241,78,41,20251210,Offline,Completed,27197.28
21683,2656,64,10,20240722,Marketplace,Completed,68873.86
21684,3252,80,53,20250319,Marketplace,Completed,46676.97
21685,4805,23,66,20261023,Marketplace,Completed,30818.61
21686,347,72,27,20250510,Offline,Completed,37737.19
21687,3408,36,53,20250326,Offline,Completed,51363.03
21688,4476,44,147,20241217,Offline,Cancelled,24418.63
21689,1103,65,82,20230608,Offline,Completed,74669.49
21690,2996,22,70,20240120,Marketplace,Completed,70808.93
21691,4852,41,136,20260825,Marketplace,Pending,17571.18
21692,4184,74,143,20250831,Offline,Completed,69085.79
21693,3844,21,103,20250315,Offline,Cancelled,70540.4
21694,2151,49,83,20230907,Marketplace,Completed,72803.28
21695,4335,42,104,20230703,Offline,Completed,59154.48
21696,1794,15,40,20241108,Online,Completed,67334.36
21697,328,57,48,20250920,Offline,Completed,53564.09
21698,756,36,30,20240725,Offline,Completed,51785.29
21699,1198,20,89,20250926,Online,Pending,48510.17
21700,4374,60,93,20230130,Online,Completed,51812.08
21701,1422,77,38,20240202,Online,Completed,39717.48
21702,1014,11,51,20240925,Marketplace,Completed,26578.61
21703,1461,1,31,20261121,Offline,Completed,21016.33
21704,445,1,4,20230516,Marketplace,Pending,31849.88
21705,136,72,72,20250702,Offline,Completed,9617.1
21706,4483,78,68,20261117,Online,Completed,7828.56
21707,1301,75,124,20231130,Online,Completed,41035.66
21708,2363,6,80,20230118,Offline,Completed,9480.62
21709,4589,16,15,20260922,Online,Completed,74074.22
21710,1125,4,131,20240424,Online,Completed,338.57
21711,4854,38,22,20251223,Marketplace,Completed,63781.55
21712,3998,21,25,20260104,Marketplace,Completed,22548.19
21713,1129,54,97,20230917,Offline,Completed,36631.0
21714,376,13,119,20261004,Marketplace,Completed,60112.71
21715,1484,73,50,20241030,Offline,Completed,42943.58
21716,328,63,99,20250325,Offline,Completed,46668.55
21717,1344,44,57,20240506,Marketplace,Completed,35046.64
21718,4275,45,139,20250311,Marketplace,Completed,74687.84
21719,4764,8,118,20250227,Online,Completed,11654.99
21720,4719,39,140,20240211,Offline,Completed,58480.01
21721,4165,32,79,20260829,Offline,Completed,7455.19
21722,4259,68,130,20230208,Marketplace,Completed,58505.81
21723,3852,16,66,20250810,Offline,Cancelled,48529.17
21724,3252,42,113,20250421,Online,Pending,55255.04
21725,1728,10,140,20251122,Offline,Cancelled,15052.72
21726,396,17,5,20250703,Offline,Completed,31653.91
21727,616,5,76,20250214,Marketplace,Completed,54534.83
21728,4478,56,67,20230521,Marketplace,Completed,62513.55
21729,15,29,41,20230521,Marketplace,Completed,25057.52
21730,4370,49,38,20250203,Offline,Completed,31595.83
21731,2827,39,46,20241001,Online,Completed,12281.25
21732,2000,80,37,20261031,Offline,Completed,18239.52
21733,618,34,44,20260111,Offline,Completed,26691.81
21734,4435,74,130,20251104,Marketplace,Cancelled,44557.29
21735,3924,3,115,20260515,Online,Completed,8145.37
21736,2186,77,111,20240718,Offline,Completed,70780.66
21737,2884,47,122,20230902,Marketplace,Completed,6824.07
21738,2202,31,114,20250913,Online,Completed,29198.73
21739,4000,4,20,20230216,Marketplace,Completed,36922.45
21740,3669,74,71,20260705,Online,Completed,32148.08
21741,2856,29,127,20260717,Offline,Completed,44073.22
21742,1970,54,125,20240825,Online,Completed,42570.17
21743,2185,24,109,20241216,Marketplace,Completed,46322.55
21744,3976,13,78,20230416,Marketplace,Completed,72106.14
21745,1747,46,83,20230116,Offline,Completed,49225.2
21746,1333,68,25,20260126,Marketplace,Completed,34273.7
21747,67,30,39,20231108,Online,Completed,44052.59
21748,2112,15,79,20250421,Marketplace,Completed,46896.23
21749,183,47,122,20230512,Online,Completed,12809.49
21750,4767,49,21,20230302,Online,Completed,50307.04
21751,1342,28,95,20231122,Online,Cancelled,27848.03
21752,24,19,87,20250205,Offline,Completed,7989.14
21753,2388,53,10,20261114,Online,Pending,55832.07
21754,1801,10,72,20230308,Offline,Cancelled,6218.92
21755,2084,72,3,20260214,Online,Completed,47786.05
21756,1578,53,90,20250510,Marketplace,Cancelled,33228.04
21757,3838,47,79,20241129,Online,Completed,37827.59
21758,1872,5,120,20240402,Marketplace,Completed,51704.32
21759,4537,38,61,20241224,Online,Completed,9988.05
21760,1398,35,104,20250216,Offline,Completed,30203.97
21761,512,30,21,20261023,Online,Pending,69103.15
21762,4489,16,40,20241009,Offline,Completed,28691.07
21763,697,22,74,20261211,Marketplace,Completed,37503.44
21764,450,23,93,20260220,Offline,Completed,50060.03
21765,4363,30,112,20240123,Online,Completed,62638.5
21766,1612,21,102,20250928,Offline,Cancelled,30945.88
21767,2561,68,109,20230716,Marketplace,Completed,34707.45
21768,2727,46,129,20240806,Online,Completed,26327.73
21769,954,35,59,20231009,Online,Completed,34548.99
21770,494,57,149,20230913,Offline,Pending,53829.6
21771,2524,34,30,20240718,Marketplace,Completed,44965.46
21772,3395,49,89,20251020,Offline,Completed,74924.51
21773,55,30,90,20260921,Marketplace,Completed,23632.44
21774,2645,7,128,20260810,Online,Completed,32756.68
21775,696,32,23,20241217,Online,Completed,22994.3
21776,252,20,117,20261005,Offline,Completed,55820.86
21777,2753,8,102,20230802,Online,Completed,34632.63
21778,3686,12,143,20240409,Marketplace,Completed,43372.19
21779,3325,14,113,20250514,Offline,Completed,35978.12
21780,3371,13,111,20241018,Marketplace,Completed,13773.04
21781,4649,47,115,20240208,Marketplace,Completed,23602.6
21782,767,32,111,20251209,Offline,Completed,37031.41
21783,100,57,49,20240409,Online,Completed,36080.32
21784,3325,54,84,20240109,Offline,Completed,59489.21
21785,4649,64,83,20230510,Online,Completed,381.63
21786,2459,13,27,20230528,Marketplace,Completed,49937.25
21787,862,28,143,20260527,Online,Completed,74748.43
21788,3112,80,133,20250522,Marketplace,Completed,37572.97
21789,2397,50,117,20251228,Offline,Pending,16386.9
21790,1136,35,73,20240920,Offline,Completed,50257.91
21791,1707,7,74,20260620,Online,Completed,17056.56
21792,4689,78,126,20261030,Offline,Completed,43067.88
21793,4150,32,14,20250712,Offline,Completed,58325.41
21794,4831,14,85,20250201,Online,Completed,26787.42
21795,4613,72,10,20230319,Online,Completed,7447.25
21796,2162,71,129,20230712,Offline,Completed,20686.59
21797,2085,29,95,20230821,Offline,Completed,66721.94
21798,1117,78,38,20240808,Offline,Completed,26763.17
21799,3649,71,91,20241102,Offline,Completed,63730.44
21800,4524,54,5,20240707,Offline,Completed,53415.84
21801,2160,9,133,20231216,Offline,Cancelled,33183.51
21802,501,16,18,20230614,Offline,Cancelled,35426.47
21803,624,60,52,20260816,Online,Completed,17168.19
21804,2584,33,1,20261223,Offline,Completed,5209.87
21805,3203,1,11,20240514,Marketplace,Completed,59288.31
21806,215,57,112,20250707,Online,Completed,37749.12
21807,3922,42,4,20240509,Marketplace,Completed,43422.52
21808,2193,29,13,20261211,Marketplace,Completed,54225.8
21809,2443,62,91,20250523,Marketplace,Completed,68620.74
21810,736,51,20,20250310,Marketplace,Pending,22568.12
21811,1534,36,70,20251123,Marketplace,Completed,7922.44
21812,3922,53,127,20261027,Online,Completed,28113.81
21813,815,54,34,20251126,Offline,Cancelled,60002.94
21814,589,58,133,20230801,Marketplace,Completed,18867.81
21815,3366,1,87,20230131,Online,Completed,24260.82
21816,2842,56,113,20240408,Marketplace,Completed,7972.56
21817,1577,32,5,20240708,Online,Completed,36354.59
21818,4503,60,29,20230720,Marketplace,Completed,24721.97
21819,3519,76,53,20241029,Offline,Cancelled,56329.49
21820,3483,73,102,20260127,Marketplace,Completed,31945.18
21821,3715,67,67,20240901,Offline,Pending,50146.35
21822,2822,12,114,20260217,Marketplace,Completed,61060.47
21823,136,16,136,20250303,Online,Pending,27281.02
21824,4258,30,51,20230818,Marketplace,Completed,72295.0
21825,896,10,85,20230614,Marketplace,Pending,72547.47
21826,3956,21,23,20251016,Marketplace,Completed,15192.69
21827,317,15,118,20231113,Marketplace,Completed,10319.74
21828,3305,22,49,20240625,Marketplace,Completed,64088.09
21829,1063,47,93,20241028,Offline,Pending,67820.01
21830,602,29,125,20230120,Offline,Completed,60070.18
21831,1953,53,114,20240506,Marketplace,Completed,3541.83
21832,4579,73,57,20230523,Online,Completed,34772.58
21833,3857,65,90,20240123,Offline,Pending,39999.89
21834,1507,37,64,20261030,Marketplace,Completed,51721.58
