CampaignID,PromotionID,Channel,Cost,Impressions,Clicks,Conversions
1817,32,Affiliate,54964.25,451380,14156,2302
1818,21,SMS,121058.16,463359,16995,774
1819,4,Email,225045.98,335124,6604,2860
1820,71,Google Ads,85551.97,197758,7459,3186
1821,116,SMS,75290.77,432550,19705,2363
1822,53,YouTube,204517.35,107422,15642,1635
1823,114,Google Ads,18029.62,10610,11293,2641
1824,140,Affiliate,48246.94,328800,19488,4461
1825,121,Google Ads,152757.66,85321,3801,2425
1826,86,Instagram,107220.81,64828,18445,1288
1827,97,Facebook,112046.35,52190,13460,4204
1828,130,Email,172358.81,349955,21009,967
1829,59,Google Ads,2919.46,266937,10724,4897
1830,132,Affiliate,187690.07,372669,1562,1148
1831,23,Facebook,211395.06,186039,21300,1660
1832,127,Affiliate,84249.31,55424,17838,4024
1833,85,SMS,57881.02,422118,14923,916
1834,82,Instagram,40119.23,223527,8787,2681
1835,90,Facebook,120538.38,17742,3866,3454
1836,4,YouTube,164161.48,433608,4354,3613
1837,39,Google Ads,244125.45,439743,1927,1399
1838,144,Email,74756.93,162166,24784,1361
1839,35,Instagram,84521.98,420300,8155,1555
1840,7,YouTube,213341.38,432390,8366,3591
1841,130,SMS,19555.2,367447,9214,3309
1842,113,Email,4603.38,120167,6093,458
1843,75,SMS,112494.26,244183,23296,1422
1844,20,Google Ads,208374.63,37638,517,321
1845,3,Instagram,147547.39,378900,10815,3321
1846,23,Google Ads,220433.2,126433,23937,2232
1847,85,Facebook,157754.01,435268,4839,4558
1848,50,YouTube,217345.84,359309,2765,152
1849,106,SMS,107208.77,289841,13053,3452
1850,134,Google Ads,94285.77,411602,21937,5000
1851,122,Facebook,67224.33,197668,657,457
1852,57,SMS,238735.51,164155,14978,4733
1853,8,SMS,193422.29,338608,16759,1781
1854,49,YouTube,59492.18,334442,23614,4824
1855,98,YouTube,39776.7,472390,3417,614
1856,113,SMS,224904.77,442671,1926,1105
1857,60,YouTube,170648.85,98261,18781,1872
1858,6,Instagram,117950.78,333163,1154,202
1859,23,Email,71027.07,16220,16936,3541
1860,21,Facebook,165081.76,45672,5495,928
1861,27,SMS,86569.38,370688,17905,3487
1862,99,YouTube,203554.88,52636,9527,3641
1863,36,Email,174141.42,452375,473,454
1864,102,Google Ads,242305.18,195538,8756,945
1865,38,Facebook,179205.51,118445,19206,1203
1866,137,SMS,91445.63,98570,21725,2980
1867,121,Email,242225.72,128759,14566,222
1868,119,YouTube,229845.09,473733,7656,4632
1869,130,SMS,239282.61,487486,1942,1448
1870,68,YouTube,245314.21,199053,22149,4452
1871,149,Google Ads,51213.85,89488,5236,2532
1872,21,Facebook,233868.76,375990,22639,3644
1873,83,Facebook,152798.49,384642,8810,4996
1874,61,YouTube,200925.06,185793,4086,2690
1875,120,Facebook,16364.99,175125,5128,4345
1876,112,Google Ads,208053.49,83435,14053,2063
1877,142,Google Ads,184191.0,477396,12100,1193
1878,36,Facebook,64620.63,251545,18654,4646
1879,126,SMS,204580.15,93565,4777,1461
1880,114,Google Ads,90878.82,374939,5631,4094
1881,73,YouTube,87907.1,412936,20315,4519
1882,105,YouTube,57872.35,183213,19727,4426
1883,36,Facebook,103504.59,497217,17418,148
1884,11,YouTube,231589.11,217680,11116,2087
1885,92,Email,213894.47,265716,10402,926
1886,143,Affiliate,156133.24,150774,5377,3771
1887,60,Google Ads,179750.66,434779,5970,3105
1888,75,Affiliate,188645.1,484498,5292,4692
1889,37,Google Ads,142892.95,348483,20844,1954
1890,39,YouTube,24382.26,8714,23363,3378
1891,77,SMS,22076.73,440827,2324,1457
1892,130,Google Ads,77995.88,50696,12106,713
1893,42,Google Ads,198755.11,227225,24758,410
1894,59,Email,106951.74,456334,12456,766
1895,51,Email,241295.81,353579,14666,1011
1896,18,Email,184978.79,420015,10225,3168
1897,92,SMS,35785.58,44199,18967,1626
1898,37,YouTube,78339.57,259224,19035,57
1899,106,YouTube,118969.59,29087,24902,1107
1900,48,Instagram,165462.08,310390,23342,1044
1901,48,Google Ads,239542.13,27488,7650,1332
1902,144,Google Ads,42337.81,167971,22982,700
1903,62,Instagram,174717.34,174015,298,136
1904,70,Facebook,240703.38,45602,17379,3449
1905,130,YouTube,172834.06,52044,21681,4949
1906,1,Facebook,40530.56,184625,13241,641
1907,92,YouTube,147042.06,38766,12802,2843
1908,149,Email,37074.57,495274,14041,4441
1909,83,Affiliate,11879.77,418880,9448,902
1910,41,Google Ads,109551.47,396380,4987,134
1911,124,Email,157752.39,231114,9989,432
1912,101,SMS,105860.09,86440,8023,1614
1913,47,Facebook,146921.19,417372,24651,2974
1914,143,Instagram,216515.07,141682,13712,1269
1915,137,Facebook,73710.32,337539,6772,4088
1916,80,Affiliate,170128.48,90219,20410,964
1917,130,Facebook,167649.36,465554,16996,1320
1918,79,SMS,76606.52,218188,8251,22
1919,23,Email,95639.61,494697,21417,2620
1920,101,Affiliate,44185.24,148842,24419,3066
1921,75,Instagram,218528.61,199193,14014,3793
1922,9,YouTube,80231.66,322512,6283,1676
1923,13,SMS,190614.32,475336,17109,4260
1924,7,Email,68576.93,114084,3088,1949
1925,46,Affiliate,102265.0,431833,12798,2448
1926,45,SMS,53818.37,311817,21142,4230
1927,143,Google Ads,18944.66,83203,19462,1481
1928,17,YouTube,172450.02,454289,3379,1899
1929,109,Email,83224.06,273442,7260,1338
1930,86,Instagram,231013.54,136288,18103,3051
1931,82,Instagram,66238.36,320652,11688,3312
1932,89,YouTube,89001.87,430469,4600,491
1933,97,YouTube,60708.18,307351,4794,3548
1934,59,Google Ads,86471.57,336187,1418,1261
1935,51,Google Ads,57559.98,379758,4624,2220
1936,74,Facebook,20993.84,467988,19595,2633
1937,49,Facebook,56939.13,497368,20244,3355
1938,60,Email,12773.76,58182,8772,1301
1939,79,Google Ads,177504.74,190390,931,685
1940,127,YouTube,203609.42,276391,16051,1984
1941,118,Email,176409.21,284978,24032,811
1942,20,Email,237876.05,100557,2990,2112
1943,135,SMS,4461.51,320908,14920,4837
1944,8,Facebook,155487.45,169344,22449,2882
1945,33,Affiliate,93755.28,455474,8676,520
1946,132,Google Ads,225639.0,229671,15159,4672
1947,51,Email,89681.66,482713,7530,4702
1948,128,Google Ads,100405.63,301905,22667,1892
1949,95,Facebook,36060.1,141664,24424,369
1950,58,Facebook,7814.26,393964,22566,3914
1951,125,Affiliate,37463.48,466537,17679,4377
1952,50,Email,223612.33,135945,7406,1570
1953,86,YouTube,196807.78,383276,19867,2096
1954,77,Affiliate,176691.58,435216,18320,1252
1955,76,Facebook,196772.76,298506,214,125
1956,5,Facebook,99916.0,424170,23222,1727
1957,86,YouTube,228873.98,115377,12200,1135
1958,111,Facebook,175697.97,334576,22736,3271
1959,109,YouTube,23309.57,190089,4626,318
1960,24,Affiliate,114868.97,419483,22740,1751
1961,111,Email,155399.66,428765,1436,289
1962,93,Google Ads,201001.11,283346,1864,182
1963,99,Email,24377.29,492525,5088,400
1964,23,SMS,198184.21,351405,18697,4199
1965,41,SMS,249446.88,237368,21105,2830
1966,94,Affiliate,95343.77,28368,13326,342
1967,111,Google Ads,95050.55,356143,19252,1607
1968,112,SMS,243444.75,428514,16656,3511
1969,4,SMS,102902.55,388388,11129,2253
1970,5,Instagram,17002.25,106759,5956,1450
1971,48,Facebook,70949.14,34011,7935,1203
1972,131,Google Ads,190257.17,408399,6798,2780
1973,33,SMS,68258.99,235022,4462,808
1974,123,Facebook,114157.13,326132,14327,329
1975,22,Facebook,75432.63,46010,23267,3028
1976,72,Affiliate,23138.31,389230,24056,1023
1977,82,Instagram,108158.83,355930,13450,3719
1978,8,YouTube,70549.08,383963,17153,258
1979,57,Email,152834.99,366602,24423,2281
1980,4,Google Ads,151621.25,336682,2234,2206
1981,59,Instagram,14244.88,236823,24996,2903
1982,104,Google Ads,161544.05,111835,5672,4177
1983,88,Instagram,200138.1,235322,19421,2278
1984,35,YouTube,161455.49,441949,17929,1612
1985,133,Google Ads,9161.04,496479,7275,2261
1986,100,Facebook,77480.1,57417,14323,410
1987,69,Email,146383.15,405772,20066,3228
1988,37,Email,138701.99,365584,18588,911
1989,102,Instagram,92232.5,424396,9655,1544
1990,100,Facebook,42067.06,51485,22320,3801
1991,136,SMS,148345.01,298420,1167,1156
1992,104,YouTube,70546.64,54564,20791,3400
1993,93,Google Ads,222150.32,151285,11530,3293
1994,119,YouTube,216183.78,439863,1354,1294
1995,89,Facebook,101253.29,187708,3068,2134
1996,38,Facebook,81152.53,112288,24519,15
1997,55,Email,108271.51,214925,9476,4498
1998,76,Instagram,129068.05,441942,11523,2130
1999,61,Instagram,1085.06,121301,10244,3699
2000,146,Google Ads,44975.49,39981,1265,171
