ShipmentID,OrderID,Courier,DispatchDate,DeliveryDate,DeliveryStatus
19440,19440,BlueDart,2023-05-21,2023-05-24,Delivered
19441,19441,BlueDart,2026-03-19,2026-03-22,Delivered
19442,19442,DTDC,2025-08-01,2025-08-03,Pending
19443,19443,XpressBees,2023-01-16,2023-01-19,Returned
19444,19444,DTDC,2025-07-26,2025-07-31,Delivered
19445,19445,Ecom Express,2023-07-12,2023-07-19,Delivered
19446,19446,XpressBees,2023-07-26,2023-07-30,Delivered
19447,19447,Ecom Express,2024-08-16,2024-08-22,Returned
19448,19448,Ecom Express,2024-04-12,2024-04-19,Delivered
19449,19449,XpressBees,2024-10-07,2024-10-14,Delivered
19450,19450,DTDC,2026-05-28,2026-06-03,In Transit
19451,19451,DTDC,2024-05-19,2024-05-21,Delivered
19452,19452,DTDC,2026-07-05,2026-07-10,Delivered
19453,19453,Ecom Express,2024-04-01,2024-04-05,Delivered
19454,19454,BlueDart,2026-06-04,2026-06-07,Pending
19455,19455,XpressBees,2023-06-20,2023-06-23,Pending
19456,19456,Ecom Express,2026-05-25,2026-06-01,Pending
19457,19457,Ecom Express,2023-03-23,2023-03-28,In Transit
19458,19458,XpressBees,2024-12-19,2024-12-23,Delivered
19459,19459,BlueDart,2023-11-26,2023-11-30,Delivered
19460,19460,Delhivery,2026-02-12,2026-02-14,Delivered
19461,19461,DTDC,2025-10-12,2025-10-15,Delivered
19462,19462,BlueDart,2025-05-01,2025-05-04,Delivered
19463,19463,BlueDart,2026-11-15,2026-11-18,Pending
19464,19464,Delhivery,2024-06-13,2024-06-16,Delivered
19465,19465,DTDC,2023-05-09,2023-05-10,Delivered
19466,19466,Ecom Express,2024-04-01,2024-04-02,Delivered
19467,19467,DTDC,2024-12-14,2024-12-17,Delivered
19468,19468,XpressBees,2024-01-14,2024-01-20,Delivered
19469,19469,Delhivery,2024-01-18,2024-01-25,Delivered
19470,19470,BlueDart,2026-09-28,2026-10-03,Delivered
19471,19471,XpressBees,2025-05-19,2025-05-21,Delivered
19472,19472,DTDC,2025-02-27,2025-02-28,In Transit
19473,19473,Delhivery,2026-03-13,2026-03-14,Delivered
19474,19474,XpressBees,2025-10-24,2025-10-28,Pending
19475,19475,Ecom Express,2023-12-12,2023-12-15,Delivered
19476,19476,Ecom Express,2026-08-27,2026-09-01,Pending
19477,19477,XpressBees,2023-11-17,2023-11-21,Delivered
19478,19478,Delhivery,2023-09-21,2023-09-24,Delivered
19479,19479,DTDC,2023-05-22,2023-05-27,Pending
19480,19480,Ecom Express,2025-03-21,2025-03-22,Delivered
19481,19481,BlueDart,2023-01-23,2023-01-24,Delivered
19482,19482,DTDC,2023-03-16,2023-03-19,Delivered
19483,19483,Ecom Express,2026-12-11,2026-12-18,Delivered
19484,19484,Delhivery,2025-03-11,2025-03-18,Delivered
19485,19485,Delhivery,2024-05-12,2024-05-14,Pending
19486,19486,BlueDart,2023-02-22,2023-02-27,Delivered
19487,19487,BlueDart,2025-03-18,2025-03-22,In Transit
19488,19488,DTDC,2024-04-06,2024-04-09,Delivered
19489,19489,XpressBees,2023-04-06,2023-04-09,Delivered
19490,19490,XpressBees,2023-09-23,2023-09-28,Delivered
19491,19491,DTDC,2024-03-06,2024-03-07,In Transit
19492,19492,BlueDart,2024-02-14,2024-02-17,Returned
19493,19493,DTDC,2024-12-08,2024-12-10,Delivered
19494,19494,Ecom Express,2024-04-02,2024-04-03,Pending
19495,19495,DTDC,2025-08-30,2025-09-03,Delivered
19496,19496,DTDC,2024-12-26,2024-12-29,Delivered
19497,19497,BlueDart,2024-11-22,2024-11-27,In Transit
19498,19498,BlueDart,2024-02-26,2024-03-03,Delivered
19499,19499,XpressBees,2023-05-02,2023-05-06,In Transit
19500,19500,XpressBees,2023-10-10,2023-10-16,Delivered
19501,19501,Delhivery,2023-05-04,2023-05-06,Delivered
19502,19502,Ecom Express,2025-12-19,2025-12-24,Pending
19503,19503,XpressBees,2023-04-21,2023-04-24,In Transit
19504,19504,Delhivery,2023-12-06,2023-12-08,In Transit
19505,19505,BlueDart,2025-11-20,2025-11-27,Delivered
19506,19506,Ecom Express,2024-08-19,2024-08-23,Delivered
19507,19507,XpressBees,2024-05-24,2024-05-28,Returned
19508,19508,XpressBees,2023-07-24,2023-07-26,Delivered
19509,19509,DTDC,2025-09-05,2025-09-09,Pending
19510,19510,Delhivery,2023-11-11,2023-11-17,In Transit
19511,19511,Delhivery,2023-11-19,2023-11-25,Delivered
19512,19512,XpressBees,2025-11-03,2025-11-10,Delivered
19513,19513,XpressBees,2026-12-08,2026-12-10,Delivered
19514,19514,XpressBees,2026-04-14,2026-04-17,Delivered
19515,19515,BlueDart,2023-03-24,2023-03-29,Pending
19516,19516,DTDC,2026-11-10,2026-11-13,Delivered
19517,19517,BlueDart,2026-09-16,2026-09-18,Delivered
19518,19518,DTDC,2024-05-15,2024-05-17,Delivered
19519,19519,Ecom Express,2023-09-16,2023-09-17,In Transit
19520,19520,DTDC,2026-02-13,2026-02-18,Delivered
19521,19521,DTDC,2023-08-11,2023-08-14,Delivered
19522,19522,DTDC,2025-10-17,2025-10-24,Delivered
19523,19523,Delhivery,2025-07-24,2025-07-31,Delivered
19524,19524,DTDC,2023-06-22,2023-06-26,Delivered
19525,19525,BlueDart,2024-06-04,2024-06-07,Delivered
19526,19526,DTDC,2025-11-17,2025-11-20,In Transit
19527,19527,Delhivery,2026-08-07,2026-08-11,Delivered
19528,19528,Ecom Express,2025-08-24,2025-08-26,Pending
19529,19529,BlueDart,2023-04-30,2023-05-07,In Transit
19530,19530,XpressBees,2023-06-19,2023-06-22,Pending
19531,19531,XpressBees,2023-08-16,2023-08-21,Delivered
19532,19532,Delhivery,2026-08-05,2026-08-10,Pending
19533,19533,BlueDart,2025-07-02,2025-07-04,Delivered
19534,19534,Ecom Express,2023-06-08,2023-06-13,In Transit
19535,19535,Ecom Express,2025-01-23,2025-01-26,Delivered
19536,19536,DTDC,2026-10-16,2026-10-20,Delivered
19537,19537,Delhivery,2024-09-09,2024-09-10,Delivered
19538,19538,Delhivery,2024-01-07,2024-01-08,Delivered
19539,19539,XpressBees,2026-11-28,2026-12-03,Delivered
19540,19540,DTDC,2025-12-03,2025-12-08,Delivered
19541,19541,XpressBees,2026-04-17,2026-04-21,In Transit
19542,19542,Ecom Express,2023-04-27,2023-05-02,Delivered
19543,19543,DTDC,2026-06-22,2026-06-28,In Transit
19544,19544,BlueDart,2024-02-29,2024-03-06,Pending
19545,19545,DTDC,2024-11-22,2024-11-25,Delivered
19546,19546,Delhivery,2024-07-20,2024-07-23,Delivered
19547,19547,XpressBees,2023-10-23,2023-10-28,Delivered
19548,19548,Ecom Express,2025-12-05,2025-12-11,Delivered
19549,19549,XpressBees,2026-03-23,2026-03-28,In Transit
19550,19550,Delhivery,2025-06-27,2025-07-02,Delivered
19551,19551,XpressBees,2026-01-04,2026-01-06,Delivered
19552,19552,XpressBees,2025-05-16,2025-05-19,Delivered
19553,19553,DTDC,2025-06-17,2025-06-23,Delivered
19554,19554,XpressBees,2024-11-02,2024-11-04,Returned
19555,19555,Delhivery,2023-09-10,2023-09-13,Delivered
19556,19556,Ecom Express,2025-11-16,2025-11-23,Delivered
19557,19557,BlueDart,2026-11-17,2026-11-24,Delivered
19558,19558,Ecom Express,2026-12-18,2026-12-22,Delivered
19559,19559,BlueDart,2026-12-03,2026-12-10,Delivered
19560,19560,Delhivery,2023-07-11,2023-07-12,Delivered
19561,19561,DTDC,2026-04-15,2026-04-21,Delivered
19562,19562,DTDC,2023-07-12,2023-07-17,Returned
19563,19563,BlueDart,2026-01-30,2026-02-05,Delivered
19564,19564,Ecom Express,2024-03-08,2024-03-11,Delivered
19565,19565,Delhivery,2023-07-16,2023-07-20,Delivered
19566,19566,XpressBees,2023-04-03,2023-04-05,Pending
19567,19567,Ecom Express,2024-04-19,2024-04-21,Delivered
19568,19568,DTDC,2025-04-06,2025-04-13,Delivered
19569,19569,DTDC,2025-11-07,2025-11-14,Delivered
19570,19570,Ecom Express,2024-01-27,2024-01-29,Delivered
19571,19571,DTDC,2024-05-05,2024-05-10,Delivered
19572,19572,Delhivery,2024-07-09,2024-07-11,Delivered
19573,19573,DTDC,2025-12-19,2025-12-20,In Transit
19574,19574,Ecom Express,2023-05-04,2023-05-09,Delivered
19575,19575,DTDC,2024-03-31,2024-04-07,Pending
19576,19576,BlueDart,2024-12-15,2024-12-20,In Transit
19577,19577,Ecom Express,2024-10-02,2024-10-06,Delivered
19578,19578,Ecom Express,2025-09-19,2025-09-25,Delivered
19579,19579,DTDC,2023-10-27,2023-10-28,Delivered
19580,19580,BlueDart,2026-12-09,2026-12-14,Delivered
19581,19581,XpressBees,2024-08-04,2024-08-06,Delivered
19582,19582,Ecom Express,2023-02-10,2023-02-16,In Transit
19583,19583,XpressBees,2025-05-24,2025-05-31,Pending
19584,19584,BlueDart,2024-03-01,2024-03-08,Delivered
19585,19585,DTDC,2026-08-02,2026-08-03,Delivered
19586,19586,BlueDart,2023-04-16,2023-04-17,Delivered
19587,19587,Ecom Express,2025-02-09,2025-02-15,Delivered
19588,19588,XpressBees,2024-03-23,2024-03-29,In Transit
19589,19589,Ecom Express,2025-06-03,2025-06-05,In Transit
19590,19590,Ecom Express,2025-06-29,2025-07-05,Delivered
19591,19591,Ecom Express,2025-07-20,2025-07-21,Delivered
19592,19592,DTDC,2026-08-03,2026-08-06,Delivered
19593,19593,DTDC,2025-12-05,2025-12-09,Delivered
19594,19594,DTDC,2025-11-12,2025-11-17,Delivered
19595,19595,Delhivery,2025-02-17,2025-02-18,Delivered
19596,19596,BlueDart,2023-04-25,2023-04-28,Delivered
19597,19597,DTDC,2025-02-12,2025-02-15,Delivered
19598,19598,DTDC,2023-05-24,2023-05-26,Delivered
19599,19599,BlueDart,2024-05-17,2024-05-24,Delivered
19600,19600,Delhivery,2025-11-26,2025-12-03,Delivered
19601,19601,BlueDart,2023-02-21,2023-02-26,Returned
19602,19602,DTDC,2024-08-26,2024-09-02,Delivered
19603,19603,Ecom Express,2026-07-05,2026-07-12,Delivered
19604,19604,BlueDart,2026-08-25,2026-08-27,Delivered
19605,19605,XpressBees,2025-05-09,2025-05-13,Delivered
19606,19606,DTDC,2024-07-06,2024-07-07,Delivered
19607,19607,DTDC,2024-10-26,2024-10-29,Delivered
19608,19608,DTDC,2026-10-12,2026-10-15,Pending
19609,19609,Delhivery,2025-04-22,2025-04-27,In Transit
19610,19610,Ecom Express,2026-01-14,2026-01-20,In Transit
19611,19611,Delhivery,2024-03-21,2024-03-23,Delivered
19612,19612,DTDC,2025-04-12,2025-04-19,Delivered
19613,19613,Delhivery,2026-10-10,2026-10-13,Pending
19614,19614,Delhivery,2025-10-25,2025-10-27,In Transit
19615,19615,Delhivery,2026-06-18,2026-06-22,Delivered
19616,19616,Ecom Express,2026-07-06,2026-07-12,Delivered
19617,19617,Ecom Express,2026-11-23,2026-11-29,Delivered
19618,19618,DTDC,2026-04-16,2026-04-18,Delivered
19619,19619,DTDC,2025-01-03,2025-01-05,Pending
19620,19620,BlueDart,2023-08-28,2023-08-30,Delivered
19621,19621,Delhivery,2025-01-08,2025-01-10,Delivered
19622,19622,XpressBees,2023-07-21,2023-07-28,Delivered
19623,19623,XpressBees,2023-02-11,2023-02-12,Delivered
19624,19624,Delhivery,2024-04-19,2024-04-25,Delivered
19625,19625,BlueDart,2024-11-23,2024-11-28,Delivered
19626,19626,Ecom Express,2023-10-12,2023-10-14,Delivered
19627,19627,Delhivery,2026-09-04,2026-09-08,Delivered
19628,19628,Delhivery,2024-02-15,2024-02-21,Delivered
19629,19629,DTDC,2025-10-10,2025-10-13,Delivered
19630,19630,Ecom Express,2026-11-28,2026-12-04,Delivered
19631,19631,Delhivery,2025-06-17,2025-06-22,Delivered
19632,19632,XpressBees,2024-07-14,2024-07-21,Pending
19633,19633,Delhivery,2026-12-16,2026-12-19,Delivered
19634,19634,BlueDart,2023-08-23,2023-08-26,Delivered
19635,19635,BlueDart,2026-02-12,2026-02-18,Delivered
19636,19636,XpressBees,2026-11-22,2026-11-24,Delivered
19637,19637,Delhivery,2024-11-11,2024-11-16,In Transit
19638,19638,BlueDart,2024-12-07,2024-12-08,Delivered
19639,19639,Delhivery,2024-03-07,2024-03-09,Delivered
19640,19640,XpressBees,2026-11-04,2026-11-08,Delivered
19641,19641,Ecom Express,2026-05-25,2026-05-27,Delivered
19642,19642,Ecom Express,2023-07-11,2023-07-13,In Transit
19643,19643,BlueDart,2023-08-13,2023-08-16,Delivered
19644,19644,Ecom Express,2025-01-15,2025-01-17,Delivered
19645,19645,Delhivery,2026-09-12,2026-09-13,Delivered
19646,19646,BlueDart,2023-04-24,2023-04-28,Delivered
19647,19647,Delhivery,2026-12-02,2026-12-03,Delivered
19648,19648,Ecom Express,2026-06-10,2026-06-17,Delivered
19649,19649,DTDC,2025-07-19,2025-07-22,Pending
19650,19650,BlueDart,2024-01-31,2024-02-06,Delivered
19651,19651,XpressBees,2023-05-24,2023-05-30,Pending
19652,19652,BlueDart,2024-03-19,2024-03-26,Delivered
19653,19653,XpressBees,2026-12-20,2026-12-25,Delivered
19654,19654,XpressBees,2023-10-10,2023-10-17,Delivered
19655,19655,Ecom Express,2023-08-12,2023-08-14,Delivered
19656,19656,XpressBees,2026-04-02,2026-04-06,Delivered
19657,19657,XpressBees,2026-10-11,2026-10-16,Delivered
19658,19658,Ecom Express,2023-02-09,2023-02-13,Delivered
19659,19659,Delhivery,2023-09-26,2023-10-02,Delivered
19660,19660,Ecom Express,2026-08-16,2026-08-22,Delivered
19661,19661,BlueDart,2025-09-06,2025-09-11,Delivered
19662,19662,BlueDart,2026-07-03,2026-07-07,Delivered
19663,19663,DTDC,2024-11-21,2024-11-22,Delivered
19664,19664,Ecom Express,2026-05-14,2026-05-19,Delivered
19665,19665,BlueDart,2023-05-04,2023-05-09,Delivered
19666,19666,Ecom Express,2026-04-17,2026-04-20,Delivered
19667,19667,BlueDart,2026-04-02,2026-04-06,Delivered
19668,19668,DTDC,2025-01-27,2025-01-31,Delivered
19669,19669,Ecom Express,2024-05-15,2024-05-19,Delivered
19670,19670,DTDC,2026-09-03,2026-09-05,Delivered
19671,19671,DTDC,2026-02-15,2026-02-21,Delivered
19672,19672,Delhivery,2026-07-11,2026-07-18,Delivered
19673,19673,XpressBees,2024-05-06,2024-05-08,Delivered
19674,19674,BlueDart,2025-12-11,2025-12-18,Delivered
19675,19675,Delhivery,2023-08-06,2023-08-13,Delivered
19676,19676,BlueDart,2025-02-26,2025-03-01,Delivered
19677,19677,Delhivery,2024-01-27,2024-01-29,Delivered
19678,19678,Delhivery,2024-11-23,2024-11-29,Delivered
19679,19679,XpressBees,2023-10-05,2023-10-12,Delivered
19680,19680,XpressBees,2024-04-03,2024-04-10,Delivered
19681,19681,BlueDart,2024-11-07,2024-11-08,Delivered
19682,19682,Ecom Express,2026-06-17,2026-06-18,Delivered
19683,19683,BlueDart,2023-04-26,2023-04-28,In Transit
19684,19684,BlueDart,2026-02-16,2026-02-23,Returned
19685,19685,Ecom Express,2026-10-25,2026-10-31,Delivered
19686,19686,DTDC,2025-01-15,2025-01-16,Delivered
19687,19687,BlueDart,2026-01-06,2026-01-09,Delivered
19688,19688,DTDC,2025-07-23,2025-07-29,Returned
19689,19689,Delhivery,2026-08-02,2026-08-04,Delivered
19690,19690,XpressBees,2024-09-23,2024-09-27,Delivered
19691,19691,XpressBees,2025-07-16,2025-07-22,Delivered
19692,19692,DTDC,2024-06-15,2024-06-22,Delivered
19693,19693,Delhivery,2025-09-04,2025-09-11,Delivered
19694,19694,BlueDart,2024-11-24,2024-11-26,Delivered
19695,19695,BlueDart,2023-11-08,2023-11-14,Delivered
19696,19696,BlueDart,2023-07-14,2023-07-19,Delivered
19697,19697,BlueDart,2023-09-02,2023-09-06,Delivered
19698,19698,DTDC,2023-10-05,2023-10-06,Delivered
19699,19699,BlueDart,2024-05-06,2024-05-07,Delivered
19700,19700,DTDC,2025-05-23,2025-05-30,Delivered
19701,19701,XpressBees,2025-10-20,2025-10-27,In Transit
19702,19702,Ecom Express,2024-03-04,2024-03-08,In Transit
19703,19703,Delhivery,2023-07-21,2023-07-25,Delivered
19704,19704,Delhivery,2023-04-08,2023-04-15,Delivered
19705,19705,BlueDart,2023-06-27,2023-07-02,Delivered
19706,19706,XpressBees,2023-12-10,2023-12-16,Delivered
19707,19707,DTDC,2023-02-17,2023-02-21,Returned
19708,19708,BlueDart,2024-04-29,2024-04-30,Pending
19709,19709,Delhivery,2026-04-10,2026-04-13,In Transit
19710,19710,BlueDart,2026-06-22,2026-06-29,Returned
19711,19711,DTDC,2024-07-09,2024-07-12,Delivered
19712,19712,DTDC,2025-06-29,2025-07-04,Pending
19713,19713,DTDC,2026-10-04,2026-10-08,In Transit
19714,19714,XpressBees,2023-08-07,2023-08-10,Delivered
19715,19715,BlueDart,2025-07-24,2025-07-28,Delivered
19716,19716,XpressBees,2024-04-17,2024-04-18,Returned
19717,19717,DTDC,2023-09-22,2023-09-23,Delivered
19718,19718,BlueDart,2025-09-25,2025-09-29,Delivered
19719,19719,XpressBees,2026-04-06,2026-04-13,Delivered
19720,19720,DTDC,2026-08-23,2026-08-27,Delivered
19721,19721,Ecom Express,2024-12-18,2024-12-24,Delivered
19722,19722,BlueDart,2025-10-09,2025-10-15,Delivered
19723,19723,Delhivery,2023-11-05,2023-11-11,Delivered
19724,19724,XpressBees,2025-05-01,2025-05-03,Delivered
19725,19725,Delhivery,2026-08-18,2026-08-21,In Transit
19726,19726,DTDC,2024-06-12,2024-06-16,Delivered
19727,19727,XpressBees,2025-09-13,2025-09-19,Delivered
19728,19728,Ecom Express,2025-12-05,2025-12-08,Delivered
19729,19729,XpressBees,2025-01-22,2025-01-26,Delivered
19730,19730,XpressBees,2024-08-06,2024-08-09,Returned
19731,19731,BlueDart,2025-11-18,2025-11-25,Delivered
19732,19732,XpressBees,2024-02-24,2024-02-28,Pending
19733,19733,Ecom Express,2024-08-04,2024-08-05,In Transit
19734,19734,DTDC,2024-06-23,2024-06-28,Delivered
19735,19735,BlueDart,2026-09-23,2026-09-25,Delivered
19736,19736,BlueDart,2026-02-21,2026-02-22,Delivered
19737,19737,BlueDart,2023-10-24,2023-10-26,Delivered
19738,19738,DTDC,2026-12-15,2026-12-21,In Transit
19739,19739,Delhivery,2024-11-18,2024-11-22,Delivered
19740,19740,XpressBees,2024-07-29,2024-08-04,In Transit
19741,19741,Ecom Express,2025-07-01,2025-07-03,Pending
19742,19742,Delhivery,2024-02-25,2024-02-28,Delivered
19743,19743,Ecom Express,2023-10-26,2023-10-31,Returned
19744,19744,Delhivery,2025-05-18,2025-05-24,Delivered
19745,19745,DTDC,2023-05-29,2023-06-01,Delivered
19746,19746,XpressBees,2023-06-11,2023-06-15,Delivered
19747,19747,BlueDart,2023-08-26,2023-09-01,Delivered
19748,19748,DTDC,2025-09-14,2025-09-19,In Transit
19749,19749,BlueDart,2023-09-14,2023-09-15,In Transit
19750,19750,DTDC,2024-12-26,2025-01-01,Returned
19751,19751,XpressBees,2023-08-13,2023-08-19,Delivered
19752,19752,BlueDart,2024-10-02,2024-10-07,Delivered
19753,19753,BlueDart,2026-05-10,2026-05-14,Delivered
19754,19754,Delhivery,2025-05-26,2025-05-28,In Transit
19755,19755,DTDC,2024-01-13,2024-01-17,Delivered
19756,19756,Ecom Express,2025-05-04,2025-05-11,Delivered
19757,19757,Delhivery,2023-05-09,2023-05-10,In Transit
19758,19758,Delhivery,2025-02-23,2025-03-02,Delivered
19759,19759,DTDC,2024-05-31,2024-06-02,Delivered
19760,19760,DTDC,2023-01-19,2023-01-21,Delivered
19761,19761,XpressBees,2026-01-18,2026-01-23,In Transit
19762,19762,BlueDart,2025-07-13,2025-07-19,Delivered
19763,19763,Ecom Express,2023-08-13,2023-08-19,In Transit
19764,19764,XpressBees,2024-06-20,2024-06-21,Returned
19765,19765,DTDC,2024-08-13,2024-08-17,Delivered
19766,19766,BlueDart,2024-02-06,2024-02-08,Delivered
19767,19767,Delhivery,2025-01-24,2025-01-28,Delivered
19768,19768,XpressBees,2025-04-20,2025-04-27,Delivered
19769,19769,XpressBees,2025-01-20,2025-01-27,Returned
19770,19770,Delhivery,2025-03-30,2025-04-02,Delivered
19771,19771,Delhivery,2024-09-30,2024-10-02,Delivered
19772,19772,BlueDart,2026-01-18,2026-01-25,Delivered
19773,19773,XpressBees,2023-04-22,2023-04-23,Delivered
19774,19774,Delhivery,2025-12-03,2025-12-07,Delivered
19775,19775,Ecom Express,2025-08-09,2025-08-12,Delivered
19776,19776,XpressBees,2024-05-26,2024-06-01,Delivered
19777,19777,XpressBees,2025-07-19,2025-07-26,Pending
19778,19778,BlueDart,2025-04-07,2025-04-13,Delivered
19779,19779,XpressBees,2025-09-24,2025-09-26,Delivered
19780,19780,BlueDart,2023-11-25,2023-12-02,Delivered
19781,19781,BlueDart,2026-08-04,2026-08-09,Delivered
19782,19782,Delhivery,2023-08-17,2023-08-22,Delivered
19783,19783,Ecom Express,2023-02-16,2023-02-17,Delivered
19784,19784,DTDC,2026-07-11,2026-07-18,In Transit
19785,19785,Delhivery,2025-03-19,2025-03-23,Delivered
19786,19786,DTDC,2025-01-28,2025-02-02,Delivered
19787,19787,BlueDart,2023-03-26,2023-03-28,Delivered
19788,19788,Delhivery,2026-04-14,2026-04-21,Delivered
19789,19789,DTDC,2026-04-11,2026-04-18,Delivered
19790,19790,XpressBees,2024-01-21,2024-01-25,Delivered
19791,19791,Delhivery,2026-09-24,2026-09-29,Delivered
19792,19792,Delhivery,2024-05-12,2024-05-17,Delivered
19793,19793,DTDC,2025-08-10,2025-08-11,Pending
19794,19794,DTDC,2026-08-17,2026-08-24,Pending
19795,19795,Delhivery,2025-09-14,2025-09-15,Delivered
19796,19796,Delhivery,2025-09-10,2025-09-16,Pending
19797,19797,DTDC,2026-03-02,2026-03-08,Returned
19798,19798,Ecom Express,2023-06-16,2023-06-22,Delivered
19799,19799,Delhivery,2025-02-11,2025-02-18,Delivered
19800,19800,DTDC,2025-02-20,2025-02-23,Delivered
19801,19801,BlueDart,2026-11-27,2026-12-02,Delivered
19802,19802,DTDC,2025-12-10,2025-12-13,Delivered
19803,19803,Delhivery,2023-10-20,2023-10-25,Delivered
19804,19804,XpressBees,2023-03-10,2023-03-16,Delivered
19805,19805,BlueDart,2024-10-11,2024-10-16,Delivered
19806,19806,DTDC,2026-04-23,2026-04-26,Delivered
19807,19807,BlueDart,2024-06-17,2024-06-19,Delivered
19808,19808,Delhivery,2025-06-24,2025-07-01,Delivered
19809,19809,XpressBees,2026-04-01,2026-04-07,Pending
19810,19810,BlueDart,2023-09-14,2023-09-21,Delivered
19811,19811,Ecom Express,2024-04-30,2024-05-07,Delivered
19812,19812,BlueDart,2025-03-04,2025-03-08,Delivered
19813,19813,DTDC,2025-05-13,2025-05-16,Delivered
19814,19814,Delhivery,2024-08-01,2024-08-05,In Transit
19815,19815,Delhivery,2025-11-04,2025-11-09,Delivered
19816,19816,BlueDart,2023-11-01,2023-11-07,Pending
19817,19817,Ecom Express,2025-07-15,2025-07-17,Returned
19818,19818,Delhivery,2023-07-21,2023-07-26,Delivered
19819,19819,Delhivery,2026-04-08,2026-04-13,Delivered
19820,19820,DTDC,2025-11-29,2025-12-03,Delivered
19821,19821,DTDC,2025-04-21,2025-04-27,Delivered
19822,19822,BlueDart,2023-11-22,2023-11-24,Delivered
19823,19823,BlueDart,2025-05-28,2025-05-29,Delivered
19824,19824,XpressBees,2023-10-08,2023-10-10,Delivered
19825,19825,BlueDart,2024-12-01,2024-12-07,Delivered
19826,19826,XpressBees,2024-10-02,2024-10-05,Delivered
19827,19827,Ecom Express,2023-07-27,2023-07-31,Delivered
19828,19828,Ecom Express,2026-06-28,2026-07-04,Delivered
19829,19829,DTDC,2024-10-08,2024-10-12,Pending
19830,19830,XpressBees,2023-01-28,2023-01-30,Pending
19831,19831,Delhivery,2026-03-08,2026-03-10,Delivered
19832,19832,BlueDart,2024-02-25,2024-03-02,In Transit
19833,19833,XpressBees,2023-10-29,2023-11-05,Delivered
19834,19834,DTDC,2024-08-04,2024-08-09,Delivered
19835,19835,Delhivery,2024-12-07,2024-12-08,In Transit
19836,19836,BlueDart,2025-07-07,2025-07-11,Delivered
19837,19837,Delhivery,2023-09-05,2023-09-11,Delivered
19838,19838,XpressBees,2023-07-30,2023-08-05,Delivered
19839,19839,BlueDart,2023-02-24,2023-03-03,Delivered
19840,19840,DTDC,2025-04-13,2025-04-19,Delivered
19841,19841,XpressBees,2023-09-30,2023-10-03,Delivered
19842,19842,Ecom Express,2025-01-29,2025-02-05,Delivered
19843,19843,DTDC,2025-08-10,2025-08-13,Delivered
19844,19844,DTDC,2025-11-26,2025-12-02,Delivered
19845,19845,BlueDart,2024-09-04,2024-09-09,Delivered
19846,19846,BlueDart,2023-02-02,2023-02-08,Delivered
19847,19847,DTDC,2024-06-03,2024-06-09,In Transit
19848,19848,Ecom Express,2025-07-21,2025-07-22,Delivered
19849,19849,DTDC,2026-07-15,2026-07-16,Delivered
19850,19850,BlueDart,2026-11-26,2026-12-02,Delivered
19851,19851,Ecom Express,2023-03-19,2023-03-20,Delivered
19852,19852,DTDC,2025-01-04,2025-01-11,Delivered
19853,19853,Ecom Express,2023-06-05,2023-06-09,Delivered
19854,19854,XpressBees,2024-07-13,2024-07-19,Delivered
19855,19855,DTDC,2025-05-17,2025-05-20,Delivered
19856,19856,Delhivery,2023-12-20,2023-12-24,Delivered
19857,19857,XpressBees,2024-05-03,2024-05-04,Delivered
19858,19858,Ecom Express,2024-02-14,2024-02-17,Delivered
19859,19859,XpressBees,2026-05-16,2026-05-21,In Transit
19860,19860,DTDC,2024-05-15,2024-05-18,Delivered
19861,19861,Delhivery,2026-07-17,2026-07-24,Delivered
19862,19862,XpressBees,2024-06-26,2024-06-29,Delivered
19863,19863,BlueDart,2026-07-17,2026-07-22,Delivered
19864,19864,Ecom Express,2024-11-22,2024-11-27,Delivered
19865,19865,DTDC,2023-08-14,2023-08-16,Delivered
19866,19866,DTDC,2025-04-07,2025-04-09,Delivered
19867,19867,Delhivery,2023-06-26,2023-06-28,Delivered
19868,19868,DTDC,2026-09-25,2026-09-30,In Transit
19869,19869,BlueDart,2023-10-22,2023-10-25,Delivered
19870,19870,Ecom Express,2023-06-08,2023-06-12,Delivered
19871,19871,BlueDart,2026-12-14,2026-12-15,In Transit
19872,19872,Delhivery,2023-11-23,2023-11-28,Pending
19873,19873,Delhivery,2023-08-08,2023-08-15,Delivered
19874,19874,XpressBees,2025-08-10,2025-08-15,Pending
19875,19875,BlueDart,2024-01-12,2024-01-18,Delivered
19876,19876,XpressBees,2024-11-23,2024-11-24,Delivered
19877,19877,Delhivery,2026-05-06,2026-05-07,Delivered
19878,19878,Delhivery,2023-04-10,2023-04-13,Delivered
19879,19879,BlueDart,2026-10-25,2026-10-28,Delivered
19880,19880,BlueDart,2024-02-02,2024-02-09,Delivered
19881,19881,Ecom Express,2026-11-30,2026-12-03,Delivered
19882,19882,XpressBees,2025-10-28,2025-11-01,Delivered
19883,19883,Delhivery,2024-03-24,2024-03-29,Delivered
19884,19884,BlueDart,2026-06-01,2026-06-05,Delivered
19885,19885,DTDC,2025-08-14,2025-08-18,Delivered
19886,19886,Ecom Express,2025-11-13,2025-11-17,Delivered
19887,19887,Delhivery,2025-11-18,2025-11-23,In Transit
19888,19888,BlueDart,2023-11-24,2023-11-30,Delivered
19889,19889,XpressBees,2023-10-12,2023-10-14,Delivered
19890,19890,Ecom Express,2024-12-22,2024-12-24,Returned
19891,19891,Delhivery,2023-11-08,2023-11-10,Delivered
19892,19892,BlueDart,2024-07-11,2024-07-16,Delivered
