ReturnID,OrderID,ProductID,ReturnReason,ReturnDate,RefundAmount
1647,3441,874,Damaged,2023-06-18,9903.01
1648,8806,926,Changed Mind,2024-06-04,4044.12
1649,16173,917,Missing Parts,2025-09-03,8512.55
1650,2404,961,Changed Mind,2026-04-07,20583.07
1651,5664,245,Late Delivery,2023-03-20,24816.39
1652,7902,321,Missing Parts,2024-11-21,11028.42
1653,17294,224,Damaged,2026-04-28,20891.78
1654,6335,438,Damaged,2025-03-01,9531.39
1655,5616,612,Defective,2023-07-10,4303.94
1656,18230,917,Late Delivery,2025-06-21,6248.15
1657,15935,928,Wrong Item,2024-07-09,15500.48
1658,1627,197,Missing Parts,2024-02-10,6177.71
1659,3704,597,Changed Mind,2024-01-04,10674.25
1660,14178,667,Changed Mind,2026-12-20,11988.06
1661,17657,578,Changed Mind,2023-04-26,22668.47
1662,23088,200,Defective,2025-08-30,4667.55
1663,748,568,Defective,2026-12-16,11335.76
1664,24198,199,Missing Parts,2023-07-31,2086.89
1665,17037,970,Missing Parts,2023-11-15,19608.06
1666,7707,116,Late Delivery,2023-11-16,13999.46
1667,11217,496,Late Delivery,2025-03-12,23170.5
1668,10160,401,Missing Parts,2025-09-02,10413.59
1669,18420,352,Defective,2025-12-06,9290.38
1670,10908,161,Defective,2023-08-26,22897.29
1671,20560,428,Wrong Item,2024-10-15,13259.37
1672,10397,117,Damaged,2023-04-30,20998.34
1673,1947,462,Missing Parts,2026-10-03,1072.54
1674,22251,413,Damaged,2026-04-14,24159.82
1675,3491,678,Damaged,2025-04-05,3478.17
1676,11684,398,Defective,2023-08-21,11726.43
1677,704,465,Changed Mind,2025-06-14,17208.39
1678,13926,30,Missing Parts,2025-03-06,19609.56
1679,9838,769,Defective,2024-06-09,950.38
1680,14518,135,Defective,2024-07-16,21289.13
1681,22414,410,Wrong Item,2026-08-09,3820.96
1682,15348,678,Defective,2026-12-25,20369.61
1683,6425,653,Missing Parts,2025-04-13,11231.52
1684,18787,224,Defective,2025-01-16,20019.66
1685,12005,561,Missing Parts,2024-10-29,4901.61
1686,11777,491,Missing Parts,2026-09-04,23033.37
1687,12067,804,Late Delivery,2023-03-25,16246.53
1688,16855,835,Defective,2026-10-18,21320.74
1689,16526,984,Wrong Item,2023-09-10,22515.54
1690,20123,364,Wrong Item,2026-05-11,16632.59
1691,14506,857,Damaged,2024-08-14,22519.7
1692,18828,764,Missing Parts,2024-11-21,17456.29
1693,10962,324,Missing Parts,2024-08-30,8602.94
1694,8504,169,Changed Mind,2024-06-12,17681.94
1695,24638,351,Late Delivery,2024-06-28,1684.41
1696,12898,8,Defective,2025-06-17,8749.88
1697,21645,191,Late Delivery,2023-03-06,24045.13
1698,9015,700,Wrong Item,2025-06-21,22359.15
1699,15858,338,Damaged,2026-11-20,4071.0
1700,1166,103,Damaged,2025-02-05,11156.05
1701,17375,372,Missing Parts,2024-09-10,17345.84
1702,1393,245,Wrong Item,2023-07-30,9037.74
1703,3161,179,Missing Parts,2025-03-01,16307.81
1704,9723,173,Late Delivery,2025-04-16,14281.95
1705,7553,490,Late Delivery,2025-01-25,23993.34
1706,3436,889,Changed Mind,2027-01-11,14699.89
1707,23686,930,Defective,2026-04-10,13278.6
1708,6394,693,Damaged,2026-06-11,11700.88
1709,16511,391,Late Delivery,2025-05-23,6005.46
1710,4426,517,Defective,2024-01-15,17785.96
1711,6041,475,Defective,2025-06-13,13341.1
1712,2786,130,Late Delivery,2024-07-13,7201.57
1713,8994,239,Changed Mind,2025-07-22,17340.9
1714,17104,704,Late Delivery,2026-12-06,5937.57
1715,2625,252,Damaged,2024-02-23,11415.43
1716,15248,592,Defective,2024-05-12,3414.3
1717,1443,202,Wrong Item,2023-07-16,23832.78
1718,11160,270,Defective,2024-06-10,11152.36
1719,6326,653,Missing Parts,2024-08-27,8008.7
1720,2272,409,Changed Mind,2025-11-24,15065.61
1721,21561,800,Wrong Item,2024-10-31,20602.43
1722,7164,165,Late Delivery,2025-05-16,22268.37
1723,20843,591,Missing Parts,2023-06-13,11622.67
1724,14388,170,Damaged,2026-06-06,19316.09
1725,23986,567,Changed Mind,2024-05-27,18168.29
1726,24186,807,Defective,2025-04-03,9193.77
1727,15483,282,Changed Mind,2025-09-13,869.71
1728,19105,837,Wrong Item,2026-03-25,2788.25
1729,15115,605,Damaged,2024-12-03,23643.01
1730,11496,171,Defective,2023-01-17,9778.07
1731,14207,898,Changed Mind,2024-01-17,8108.73
1732,20135,388,Late Delivery,2023-07-04,2135.1
1733,12141,6,Late Delivery,2026-07-04,5514.58
1734,24101,532,Wrong Item,2024-12-20,18501.12
1735,15834,362,Missing Parts,2024-10-09,4820.74
1736,6757,982,Missing Parts,2024-04-28,6070.14
1737,15421,208,Damaged,2024-10-22,2681.92
1738,13897,969,Late Delivery,2026-05-08,3971.31
1739,20431,856,Late Delivery,2023-04-01,6062.48
1740,23978,807,Defective,2025-11-25,22775.95
1741,15998,316,Late Delivery,2025-05-02,5640.52
1742,1399,990,Changed Mind,2023-09-16,11966.91
1743,12589,648,Wrong Item,2025-10-05,7775.22
1744,13393,174,Wrong Item,2024-06-04,7827.0
1745,15483,552,Wrong Item,2025-09-20,9218.01
1746,13785,934,Defective,2023-07-02,2032.55
1747,24049,23,Changed Mind,2025-08-17,3638.7
1748,4178,451,Defective,2024-10-06,21854.84
1749,3071,347,Damaged,2024-04-17,5769.59
1750,17754,425,Late Delivery,2026-11-26,16579.97
1751,5082,327,Missing Parts,2025-09-08,23584.94
1752,14156,657,Defective,2026-09-01,10549.17
1753,851,124,Defective,2024-06-11,6061.13
1754,8520,893,Changed Mind,2026-08-25,2897.31
1755,1598,637,Wrong Item,2025-12-09,18793.39
1756,13064,917,Damaged,2025-12-12,17725.51
1757,9070,329,Late Delivery,2025-11-07,9834.29
1758,23929,375,Missing Parts,2024-04-20,21960.38
1759,11779,612,Defective,2023-05-20,17897.25
1760,12136,80,Damaged,2026-06-15,20883.38
1761,13293,111,Missing Parts,2025-03-11,4186.21
1762,23070,751,Changed Mind,2025-07-04,5437.91
1763,18458,502,Missing Parts,2024-05-14,3028.13
1764,24161,357,Damaged,2024-07-18,3544.38
1765,11965,796,Missing Parts,2026-07-22,12810.65
1766,20768,650,Changed Mind,2026-04-04,19548.29
1767,5505,367,Missing Parts,2025-12-12,11852.32
1768,1914,417,Changed Mind,2023-11-09,6248.79
1769,23131,693,Late Delivery,2024-05-21,22335.36
1770,16932,737,Missing Parts,2023-06-17,4147.41
1771,19334,591,Missing Parts,2023-11-26,3724.05
1772,4196,378,Damaged,2024-01-31,15199.13
1773,20086,719,Missing Parts,2023-12-04,24585.36
1774,14310,658,Damaged,2023-08-03,7787.2
1775,22347,888,Wrong Item,2024-01-28,17759.04
1776,9018,596,Late Delivery,2025-12-27,7605.05
1777,9636,277,Changed Mind,2025-02-28,16893.92
1778,4729,916,Wrong Item,2023-10-21,937.24
1779,14599,622,Defective,2024-07-21,20661.02
1780,19509,977,Missing Parts,2025-09-16,18107.5
1781,20310,453,Late Delivery,2025-09-08,7521.53
1782,12003,36,Missing Parts,2026-01-02,10338.66
1783,6331,143,Missing Parts,2023-07-25,13061.88
1784,21597,618,Wrong Item,2024-03-07,16042.36
1785,8,745,Missing Parts,2023-07-18,23464.69
1786,15404,221,Damaged,2023-09-10,3401.07
1787,20386,53,Missing Parts,2024-12-08,21870.93
1788,2762,695,Changed Mind,2026-02-18,8577.19
1789,23151,8,Wrong Item,2025-05-30,23992.19
1790,835,577,Changed Mind,2025-10-27,5401.53
1791,24902,604,Defective,2024-12-20,23154.89
1792,8533,233,Changed Mind,2024-11-28,5090.14
1793,12353,145,Changed Mind,2023-06-28,9754.96
1794,23239,61,Changed Mind,2026-05-19,8143.81
1795,15523,316,Defective,2026-12-17,20338.33
1796,4590,167,Wrong Item,2026-12-22,13952.58
1797,20432,426,Changed Mind,2027-01-02,21363.88
1798,17237,957,Changed Mind,2026-07-16,17859.72
1799,20666,130,Missing Parts,2024-05-26,6351.62
1800,14080,941,Defective,2025-07-03,3985.99
1801,308,211,Defective,2025-05-12,24852.71
1802,20420,857,Missing Parts,2025-07-08,22402.4
1803,20399,161,Defective,2026-09-24,2353.6
1804,20307,306,Damaged,2024-07-24,1549.97
1805,17379,336,Changed Mind,2024-11-11,17936.43
1806,2840,474,Damaged,2025-10-19,11116.93
1807,14581,857,Missing Parts,2026-08-07,24597.3
1808,9601,752,Late Delivery,2023-07-12,16137.13
1809,6887,514,Wrong Item,2024-09-09,7730.33
1810,14990,314,Wrong Item,2025-06-29,24141.09
1811,13981,188,Wrong Item,2026-03-10,21608.47
1812,4491,306,Missing Parts,2026-10-17,8158.91
1813,7677,255,Defective,2023-01-19,4426.56
1814,21388,515,Missing Parts,2025-04-06,16690.53
1815,14054,531,Defective,2025-12-22,6291.47
1816,799,19,Wrong Item,2025-08-30,10644.19
1817,9226,843,Changed Mind,2024-05-29,12873.39
1818,3897,147,Wrong Item,2026-08-13,5358.41
1819,15169,417,Damaged,2025-09-02,12801.95
1820,9807,903,Wrong Item,2026-10-05,4509.23
1821,8723,169,Late Delivery,2026-10-08,17369.07
1822,1611,499,Damaged,2024-03-01,1061.58
1823,8022,453,Changed Mind,2024-01-23,24519.39
1824,10031,189,Damaged,2026-09-01,14605.28
1825,19631,997,Late Delivery,2025-06-18,23646.9
1826,21249,952,Wrong Item,2025-06-18,1285.27
1827,1513,230,Late Delivery,2025-07-21,18440.87
1828,3847,635,Changed Mind,2026-10-07,9877.62
1829,17207,574,Wrong Item,2025-08-13,18332.55
1830,19777,70,Wrong Item,2025-07-30,1615.77
1831,14969,409,Wrong Item,2025-12-18,18840.7
1832,1076,533,Wrong Item,2026-08-05,3473.15
1833,2266,70,Late Delivery,2026-02-17,2229.84
1834,14197,522,Wrong Item,2023-02-26,17761.86
1835,10341,246,Late Delivery,2026-07-25,18200.12
1836,15573,6,Wrong Item,2024-07-06,2669.13
1837,1314,324,Late Delivery,2024-09-02,23941.88
1838,3097,916,Changed Mind,2026-11-14,17519.96
1839,10690,436,Late Delivery,2024-09-18,22625.28
1840,21300,921,Defective,2023-09-15,1858.8
1841,23206,814,Missing Parts,2024-05-11,20690.16
1842,10622,651,Missing Parts,2024-10-20,3762.82
1843,15825,645,Defective,2024-11-08,15941.98
1844,10151,841,Missing Parts,2023-06-08,15711.41
1845,834,426,Wrong Item,2025-08-11,2667.14
1846,10423,955,Damaged,2026-02-15,10738.39
1847,17160,437,Damaged,2023-12-09,6654.27
1848,17677,409,Defective,2026-10-29,15209.62
1849,4194,977,Wrong Item,2026-04-28,1233.12
1850,16641,550,Missing Parts,2024-04-05,16405.99
1851,2830,401,Missing Parts,2023-08-01,18808.06
1852,17408,228,Wrong Item,2023-06-16,15671.43
1853,20585,310,Damaged,2023-03-08,6121.77
1854,17442,238,Missing Parts,2023-03-26,14426.71
1855,8968,1000,Missing Parts,2024-06-06,22284.03
1856,2696,990,Late Delivery,2024-01-29,4201.14
1857,16431,229,Damaged,2026-08-08,15674.54
1858,4442,528,Defective,2024-05-03,18087.33
1859,9352,972,Changed Mind,2026-09-12,20146.83
1860,3403,506,Wrong Item,2025-10-27,1261.11
1861,828,749,Missing Parts,2023-01-19,12952.55
1862,11500,936,Late Delivery,2025-06-13,16788.93
1863,22939,478,Missing Parts,2025-09-16,5263.19
1864,4607,387,Late Delivery,2024-11-07,15831.75
1865,13777,290,Defective,2026-09-16,18199.77
1866,12305,772,Damaged,2025-08-27,20934.28
1867,24452,958,Changed Mind,2025-05-19,2761.66
1868,24399,10,Wrong Item,2025-04-12,19616.72
1869,15143,552,Wrong Item,2025-06-24,16532.64
1870,9597,879,Late Delivery,2026-09-16,4134.1
1871,9490,262,Wrong Item,2024-02-25,20939.3
1872,16135,410,Damaged,2023-09-10,14307.78
1873,19722,173,Late Delivery,2025-10-24,20265.25
1874,4456,155,Late Delivery,2026-04-27,9323.59
1875,8199,625,Defective,2026-01-23,12591.33
1876,15489,785,Wrong Item,2025-09-16,12539.19
1877,6880,843,Late Delivery,2026-12-18,15787.92
1878,2490,851,Damaged,2027-01-03,172.65
1879,24111,195,Changed Mind,2025-12-20,23377.86
1880,6883,909,Damaged,2023-04-22,21662.42
1881,12309,539,Defective,2023-10-05,14105.13
1882,1941,421,Late Delivery,2023-06-19,1213.05
1883,4681,342,Changed Mind,2026-01-12,17237.44
1884,1444,82,Wrong Item,2026-09-11,18069.89
1885,18363,636,Late Delivery,2025-01-14,5554.95
1886,8854,48,Damaged,2026-08-09,1812.18
1887,4754,235,Damaged,2023-09-11,24334.57
1888,12763,279,Missing Parts,2025-12-27,21952.61
1889,8448,659,Changed Mind,2023-09-20,21782.73
1890,9408,972,Late Delivery,2024-07-05,1139.32
1891,507,782,Wrong Item,2024-02-12,17852.38
1892,20620,797,Damaged,2026-11-12,13220.39
1893,20077,954,Missing Parts,2024-03-26,3487.52
1894,3217,978,Late Delivery,2026-12-02,20373.19
1895,24472,389,Late Delivery,2026-12-22,14319.53
1896,23748,839,Changed Mind,2024-02-22,19140.37
1897,23308,576,Damaged,2026-06-19,1512.99
1898,16869,844,Damaged,2023-09-24,2535.75
1899,945,729,Defective,2024-03-29,11984.55
1900,17185,164,Missing Parts,2026-06-05,23258.42
1901,15983,302,Late Delivery,2026-06-28,3182.88
1902,22882,180,Damaged,2025-03-15,17446.09
1903,17691,476,Late Delivery,2025-12-19,1875.73
1904,4902,750,Changed Mind,2024-10-16,13484.97
1905,22228,732,Damaged,2023-09-05,8521.6
1906,863,702,Late Delivery,2026-01-03,6483.22
1907,18941,90,Changed Mind,2025-04-25,18459.21
1908,15290,724,Damaged,2025-09-10,18469.27
1909,21954,140,Damaged,2023-10-15,10354.62
1910,16272,635,Missing Parts,2026-06-30,6145.32
1911,9970,35,Defective,2026-01-08,13077.8
1912,17879,14,Changed Mind,2026-06-14,24989.37
1913,2923,37,Damaged,2023-06-04,19011.54
1914,23959,473,Missing Parts,2023-07-18,2312.68
1915,24652,221,Damaged,2025-04-27,3038.84
1916,17108,559,Damaged,2024-11-20,583.79
1917,737,292,Defective,2026-04-07,952.72
1918,22068,652,Late Delivery,2023-03-03,9181.99
1919,19735,79,Late Delivery,2026-10-05,13250.07
1920,551,750,Changed Mind,2026-02-26,4711.9
1921,13515,598,Changed Mind,2023-01-23,11751.05
1922,19655,162,Missing Parts,2023-08-19,15448.33
1923,6476,486,Late Delivery,2024-01-01,11464.54
1924,6534,862,Changed Mind,2025-06-27,21144.48
1925,22524,250,Defective,2026-02-25,9493.51
1926,10883,948,Changed Mind,2023-04-14,15624.43
1927,23873,424,Changed Mind,2025-07-11,10873.68
1928,1460,896,Late Delivery,2024-04-08,15031.26
1929,14719,628,Damaged,2023-11-29,3765.09
1930,19581,370,Late Delivery,2024-08-05,6781.37
1931,19993,116,Changed Mind,2025-12-03,20713.99
1932,867,872,Damaged,2023-03-19,8349.83
1933,11721,110,Damaged,2026-12-11,16564.86
1934,3410,717,Missing Parts,2025-07-16,4706.25
1935,7071,193,Missing Parts,2025-05-30,6379.35
1936,19942,914,Missing Parts,2023-07-09,451.81
1937,15338,857,Changed Mind,2023-07-26,20977.09
1938,24634,889,Damaged,2023-05-16,17896.84
1939,21869,626,Changed Mind,2025-05-11,19679.89
1940,21113,465,Damaged,2023-12-23,17278.68
1941,12831,960,Late Delivery,2024-06-03,16364.57
1942,144,450,Wrong Item,2024-10-27,9224.2
1943,15832,236,Missing Parts,2025-03-30,20246.25
1944,22130,392,Wrong Item,2026-10-23,4816.8
1945,14215,301,Defective,2025-06-05,12732.22
1946,22547,534,Damaged,2025-02-19,13157.92
1947,16562,497,Missing Parts,2023-04-06,6121.21
1948,6990,839,Changed Mind,2025-11-05,14232.99
1949,6465,319,Damaged,2024-07-21,14619.44
1950,5932,938,Changed Mind,2026-07-31,3489.36
1951,22743,187,Changed Mind,2023-10-20,23324.11
1952,18682,928,Missing Parts,2024-03-24,7624.37
1953,343,280,Changed Mind,2026-03-12,24969.05
1954,2521,577,Wrong Item,2023-09-26,14403.13
1955,10346,506,Defective,2026-11-10,1086.68
1956,22439,587,Changed Mind,2024-01-30,4311.59
1957,111,251,Changed Mind,2026-05-10,14235.24
1958,21074,942,Late Delivery,2023-12-09,19107.42
1959,23544,130,Damaged,2024-10-22,3967.1
1960,14188,609,Damaged,2025-01-13,15385.43
1961,20651,448,Changed Mind,2025-07-31,6629.44
1962,15253,599,Wrong Item,2024-08-17,12680.68
1963,5265,135,Missing Parts,2024-02-09,24646.92
1964,7456,43,Missing Parts,2023-07-22,6666.39
1965,535,490,Damaged,2026-10-20,20480.59
1966,6675,866,Defective,2024-07-15,22036.53
1967,2938,387,Wrong Item,2023-02-10,2092.74
1968,14147,69,Late Delivery,2025-11-14,19998.88
1969,12746,706,Late Delivery,2024-01-30,8098.3
1970,24027,912,Changed Mind,2025-08-14,8095.72
1971,4059,991,Changed Mind,2026-02-14,22363.84
1972,3564,527,Wrong Item,2023-10-28,5977.46
1973,3614,411,Wrong Item,2024-09-23,19814.87
1974,24750,306,Damaged,2023-06-18,3894.05
1975,7591,135,Wrong Item,2025-02-08,5779.09
1976,592,963,Late Delivery,2026-02-22,2918.28
1977,2783,935,Missing Parts,2025-09-18,9258.4
1978,15728,141,Missing Parts,2026-04-12,21473.52
1979,806,657,Missing Parts,2023-08-29,22686.24
1980,4179,13,Missing Parts,2024-12-30,17075.52
1981,14290,766,Damaged,2025-03-06,4493.13
1982,20647,571,Late Delivery,2025-04-04,1531.3
1983,7372,880,Wrong Item,2026-06-25,12953.92
1984,13713,22,Missing Parts,2026-07-14,14161.93
1985,4658,161,Changed Mind,2026-07-31,14469.77
1986,9270,736,Missing Parts,2026-11-07,18549.92
1987,20273,554,Missing Parts,2024-08-02,20103.2
1988,24809,527,Changed Mind,2025-03-16,19095.74
1989,12787,526,Wrong Item,2026-10-07,7742.73
1990,7326,662,Changed Mind,2026-03-06,24803.54
1991,13762,323,Damaged,2023-12-25,13917.63
1992,23709,882,Late Delivery,2023-09-30,8761.13
1993,12973,234,Defective,2026-05-20,4213.36
1994,10605,623,Wrong Item,2025-10-12,23753.77
1995,21634,751,Changed Mind,2024-06-10,8920.44
1996,14287,954,Wrong Item,2026-11-23,15661.7
1997,8252,426,Missing Parts,2023-01-13,6578.01
1998,13430,228,Damaged,2025-04-14,11672.27
1999,8349,22,Damaged,2023-08-08,5265.56
2000,15387,620,Damaged,2023-02-19,6517.74
2001,1305,24,Damaged,2026-07-15,9416.18
2002,1079,976,Defective,2024-08-14,18587.2
2003,11419,61,Defective,2024-07-10,23414.6
2004,1471,230,Damaged,2023-08-01,239.36
2005,9119,973,Missing Parts,2025-01-20,20414.11
2006,6814,587,Defective,2024-04-11,24394.47
2007,10067,739,Defective,2026-12-18,20147.93
2008,24680,924,Defective,2023-11-26,13545.71
2009,15046,161,Damaged,2025-11-26,6422.88
2010,8507,100,Wrong Item,2025-06-07,11968.5
2011,15710,753,Defective,2024-07-26,18526.73
2012,12270,529,Defective,2024-07-31,5947.76
2013,9273,293,Missing Parts,2023-12-05,19766.19
2014,19380,412,Damaged,2024-04-07,3476.87
2015,5926,182,Late Delivery,2023-12-18,23766.0
2016,15779,979,Late Delivery,2025-12-01,21426.58
2017,11765,32,Missing Parts,2026-05-29,11559.32
2018,15697,997,Changed Mind,2026-10-06,19390.03
2019,20909,407,Missing Parts,2024-02-10,6060.74
2020,20305,518,Wrong Item,2025-10-25,5463.8
2021,22507,997,Damaged,2026-11-02,19282.71
2022,15098,917,Changed Mind,2023-07-06,2434.4
2023,7444,544,Late Delivery,2025-12-03,8880.52
2024,7257,264,Damaged,2024-11-12,8851.01
2025,997,512,Defective,2025-06-14,19515.72
2026,15082,781,Missing Parts,2023-12-26,4474.67
2027,23069,988,Late Delivery,2025-12-26,11386.42
2028,15416,105,Defective,2026-01-17,8167.71
2029,12228,485,Changed Mind,2023-10-29,1656.16
2030,19026,522,Defective,2023-02-07,5778.63
2031,346,691,Missing Parts,2026-05-08,3558.29
2032,7467,491,Damaged,2026-12-24,8879.19
2033,21346,3,Wrong Item,2023-12-05,12620.35
2034,7268,66,Changed Mind,2023-02-18,11647.42
2035,5769,506,Missing Parts,2023-03-13,6274.19
2036,3999,906,Damaged,2024-10-08,23730.53
2037,20277,547,Defective,2024-03-06,104.43
2038,8794,8,Missing Parts,2025-10-29,17934.26
2039,19394,716,Wrong Item,2024-03-17,11193.61
2040,6537,124,Changed Mind,2026-10-09,437.47
2041,9131,705,Missing Parts,2024-10-16,23689.33
2042,2854,627,Missing Parts,2024-04-21,17838.67
2043,7488,76,Defective,2024-02-15,18488.34
2044,8389,806,Damaged,2024-01-09,12366.97
2045,12072,747,Missing Parts,2025-07-10,14408.23
2046,12124,492,Defective,2026-01-18,14240.78
2047,19988,342,Missing Parts,2024-04-16,22607.65
2048,5425,419,Missing Parts,2023-04-04,7223.03
2049,6802,271,Wrong Item,2023-12-24,13651.95
2050,13421,481,Damaged,2024-07-12,15720.08
2051,10683,22,Wrong Item,2026-05-11,14566.21
2052,17520,41,Damaged,2025-04-24,198.81
2053,1865,756,Defective,2026-10-23,9393.71
2054,10965,738,Wrong Item,2024-12-14,1491.61
2055,11760,372,Wrong Item,2025-05-07,17733.83
2056,5644,921,Defective,2026-06-16,21763.59
2057,755,79,Wrong Item,2026-05-25,16521.84
2058,5629,529,Late Delivery,2023-03-31,5620.18
2059,24761,862,Late Delivery,2026-01-26,14031.16
2060,16693,632,Changed Mind,2025-08-23,11455.72
2061,23302,422,Missing Parts,2025-01-27,16936.11
2062,13882,387,Defective,2026-06-06,24199.65
2063,2459,857,Late Delivery,2023-01-15,9915.9
2064,13661,46,Wrong Item,2024-05-20,1486.64
2065,4458,507,Missing Parts,2024-05-05,14449.05
2066,22041,918,Defective,2024-11-17,5152.34
2067,9473,165,Wrong Item,2025-11-16,14863.13
2068,15494,421,Damaged,2025-08-05,12055.03
2069,11979,598,Changed Mind,2026-04-01,9350.23
2070,21912,62,Missing Parts,2024-05-27,12880.44
2071,14104,109,Damaged,2026-09-18,19912.09
2072,5918,269,Wrong Item,2025-02-06,19791.21
2073,15686,758,Wrong Item,2023-07-31,24715.12
2074,19688,854,Wrong Item,2025-08-01,13500.24
2075,7392,440,Defective,2026-11-22,17142.58
2076,7039,240,Changed Mind,2023-04-21,4469.35
2077,21959,971,Late Delivery,2026-05-12,22653.39
2078,13999,88,Damaged,2026-04-22,2027.81
2079,679,947,Damaged,2026-02-20,14643.13
2080,17517,662,Wrong Item,2026-06-27,2028.78
2081,14791,10,Wrong Item,2026-04-01,14434.12
2082,265,373,Wrong Item,2025-08-10,24589.01
2083,10964,93,Changed Mind,2024-08-13,5778.2
2084,8308,833,Late Delivery,2026-10-26,11145.57
2085,21725,481,Damaged,2025-12-10,2312.85
2086,21271,87,Changed Mind,2024-07-17,3215.66
2087,10736,633,Defective,2025-02-22,7904.8
2088,9773,414,Damaged,2025-01-09,5837.51
2089,171,494,Wrong Item,2025-01-30,14594.64
2090,11667,880,Wrong Item,2025-10-09,9870.67
2091,5534,576,Changed Mind,2024-10-06,23553.35
2092,333,506,Late Delivery,2023-03-04,22188.93
2093,10106,443,Wrong Item,2026-04-07,23130.73
2094,10524,607,Changed Mind,2026-06-04,15638.28
2095,16593,633,Late Delivery,2023-01-19,8489.58
2096,21793,300,Missing Parts,2025-07-24,11541.79
2097,23023,319,Defective,2025-07-30,1013.13
2098,15235,907,Changed Mind,2025-05-07,19800.24
2099,15701,213,Changed Mind,2023-03-14,12352.37
2100,19243,639,Late Delivery,2023-05-24,22231.16
2101,8606,803,Defective,2026-07-25,24678.34
2102,4668,84,Missing Parts,2024-05-13,1048.27
2103,5070,881,Damaged,2025-01-17,6686.99
2104,14223,837,Defective,2026-09-21,14612.4
2105,16015,851,Changed Mind,2024-04-26,8085.13
2106,21962,502,Late Delivery,2023-08-04,23008.34
2107,13917,30,Changed Mind,2023-07-04,22814.7
2108,6114,240,Damaged,2023-08-12,16555.55
2109,1945,264,Damaged,2025-06-26,22293.99
2110,1555,523,Damaged,2023-02-02,4882.46
2111,7938,837,Wrong Item,2026-02-01,2408.71
2112,12131,475,Defective,2025-09-06,7314.74
2113,15774,569,Wrong Item,2025-11-03,11028.47
2114,23710,674,Damaged,2023-08-10,4370.86
2115,8117,11,Late Delivery,2023-05-26,3380.56
2116,6002,8,Missing Parts,2024-03-27,11905.18
2117,1325,814,Damaged,2023-02-15,14943.46
2118,13437,553,Missing Parts,2024-04-06,1906.09
2119,13889,473,Late Delivery,2025-10-07,11905.14
2120,22885,309,Defective,2024-09-18,19079.44
2121,20589,375,Missing Parts,2024-04-27,23713.58
2122,720,503,Late Delivery,2026-08-11,13034.52
2123,5925,969,Defective,2026-01-25,20236.2
2124,20154,844,Late Delivery,2025-03-04,17867.54
2125,22045,525,Wrong Item,2026-06-07,3977.86
2126,13384,784,Defective,2026-07-05,19459.29
2127,11559,921,Late Delivery,2026-03-14,17395.14
2128,22233,437,Defective,2024-05-06,2283.09
2129,24194,745,Missing Parts,2024-08-12,23927.24
2130,4280,597,Defective,2025-09-08,9201.78
2131,14224,874,Changed Mind,2024-06-11,14487.38
2132,22249,398,Damaged,2026-09-19,11398.32
2133,24462,369,Wrong Item,2024-11-18,17033.25
2134,14667,194,Damaged,2026-02-13,18744.2
2135,8971,907,Damaged,2023-07-24,19111.54
2136,16110,972,Missing Parts,2025-05-24,11833.39
2137,10936,661,Late Delivery,2023-10-11,19894.93
2138,10763,80,Defective,2025-10-13,19258.31
2139,14335,365,Damaged,2024-11-20,9038.43
2140,1508,623,Defective,2026-09-17,6044.28
2141,18803,24,Defective,2026-07-30,16439.0
2142,15237,236,Wrong Item,2024-04-04,17639.74
2143,582,551,Damaged,2026-10-05,7618.7
2144,20453,232,Late Delivery,2026-05-26,21699.29
2145,10,148,Missing Parts,2024-11-13,17528.94
2146,24764,225,Damaged,2024-03-17,2219.3
2147,7119,959,Defective,2025-06-05,7624.8
2148,7149,950,Wrong Item,2025-08-07,19726.79
2149,5869,980,Wrong Item,2023-02-24,13374.92
2150,12078,984,Defective,2023-01-28,9387.86
2151,14943,659,Missing Parts,2025-06-27,6191.08
2152,5743,939,Damaged,2025-03-20,1185.0
2153,3399,117,Defective,2025-03-17,14287.67
2154,12502,517,Changed Mind,2026-10-16,9665.64
2155,10055,600,Changed Mind,2026-04-05,22172.42
2156,17346,549,Damaged,2026-03-22,11103.06
2157,17887,278,Damaged,2026-04-07,1844.75
2158,21243,614,Wrong Item,2025-06-21,6724.12
2159,15461,951,Wrong Item,2023-11-24,18333.23
2160,4555,560,Defective,2023-10-01,23431.61
2161,19352,105,Late Delivery,2026-08-23,9170.04
2162,12475,388,Late Delivery,2023-08-03,1410.27
2163,23735,572,Changed Mind,2023-03-12,24698.75
2164,14108,881,Wrong Item,2024-12-04,13266.91
2165,7170,369,Damaged,2025-09-04,16824.38
2166,14560,412,Defective,2024-06-02,8702.83
2167,5176,438,Changed Mind,2026-07-18,6149.24
2168,973,88,Late Delivery,2024-12-25,24631.38
2169,14847,185,Changed Mind,2026-09-05,16737.36
2170,3041,364,Changed Mind,2025-04-26,9817.71
2171,7334,515,Damaged,2024-05-16,2741.7
2172,18080,136,Late Delivery,2026-10-08,20801.85
2173,19874,584,Late Delivery,2025-08-22,20121.03
2174,21906,950,Missing Parts,2026-03-25,1787.44
2175,8049,234,Defective,2026-09-02,8589.7
2176,8326,753,Late Delivery,2025-01-13,22519.09
2177,10675,178,Defective,2023-11-19,4723.96
2178,8301,101,Damaged,2025-06-02,7115.45
2179,14566,487,Missing Parts,2026-12-21,3458.74
2180,24237,313,Defective,2025-11-30,6067.88
2181,9760,640,Defective,2025-11-09,22272.18
