InventoryID,ProductID,StoreID,StockAvailable,ReorderLevel,LastRestocked
9283,461,2,512,140,2025-01-07
9284,392,32,75,64,2026-04-06
9285,505,66,153,135,2023-04-20
9286,982,57,89,26,2025-12-10
9287,418,54,747,146,2025-08-24
9288,93,2,469,123,2024-01-23
9289,622,17,504,116,2023-02-13
9290,690,59,447,86,2023-03-08
9291,178,45,775,51,2023-07-19
9292,708,26,445,93,2025-07-26
9293,443,21,208,59,2023-12-02
9294,686,47,455,85,2025-08-15
9295,416,33,773,117,2024-06-07
9296,463,73,118,39,2025-07-29
9297,834,38,544,74,2025-11-03
9298,41,73,722,89,2025-08-10
9299,965,22,277,86,2025-02-23
9300,678,5,610,51,2025-04-12
9301,619,22,700,148,2024-01-07
9302,952,39,9,94,2023-12-21
9303,797,40,9,26,2026-04-01
9304,398,10,459,29,2023-07-23
9305,886,77,439,144,2024-02-05
9306,161,2,765,97,2023-02-08
9307,280,74,253,70,2023-07-10
9308,485,4,551,134,2026-02-18
9309,136,31,462,129,2024-03-18
9310,575,73,708,103,2023-12-25
9311,684,28,671,54,2023-11-27
9312,264,71,21,147,2023-12-26
9313,668,72,763,63,2025-09-11
9314,402,76,788,125,2023-03-14
9315,161,4,408,132,2024-12-16
9316,867,31,764,91,2024-07-05
9317,714,79,742,95,2024-02-09
9318,985,7,554,24,2026-01-31
9319,377,3,134,49,2026-02-07
9320,93,6,519,23,2026-03-13
9321,963,74,646,62,2023-10-22
9322,672,63,26,90,2023-02-12
9323,751,58,467,29,2025-11-15
9324,601,54,73,31,2023-01-24
9325,452,50,570,138,2024-01-04
9326,766,71,726,114,2025-01-22
9327,932,26,447,28,2024-02-26
9328,597,3,298,87,2023-03-20
9329,280,39,260,119,2023-01-29
9330,29,5,592,138,2024-10-19
9331,219,46,127,137,2023-08-25
9332,181,76,677,119,2026-01-30
9333,303,12,693,45,2024-05-27
9334,497,20,279,133,2025-12-18
9335,374,34,614,62,2023-10-28
9336,967,9,45,82,2024-04-15
9337,785,39,662,99,2025-04-03
9338,815,74,67,150,2024-04-01
9339,245,54,202,93,2024-07-23
9340,20,21,47,134,2023-08-25
9341,97,73,776,33,2025-11-02
9342,661,39,372,141,2023-01-14
9343,685,66,447,66,2024-07-27
9344,507,36,436,20,2023-06-21
9345,204,39,479,64,2026-01-15
9346,312,28,282,38,2026-03-31
9347,784,41,557,123,2024-09-27
9348,555,25,423,25,2025-05-30
9349,376,75,500,132,2025-07-03
9350,538,63,444,47,2025-05-03
9351,682,11,702,35,2023-05-14
9352,544,53,215,145,2024-05-06
9353,899,36,78,66,2023-10-06
9354,857,40,74,49,2025-10-24
9355,214,16,338,86,2024-12-10
9356,195,17,340,136,2023-12-22
9357,28,28,33,41,2026-04-01
9358,809,50,464,28,2025-01-19
9359,96,63,262,147,2025-01-25
9360,337,52,99,63,2024-06-30
9361,659,63,96,117,2026-01-24
9362,710,61,764,136,2024-12-31
9363,733,8,520,125,2023-11-04
9364,556,68,206,33,2024-07-09
9365,173,9,723,117,2023-07-26
9366,533,55,785,48,2023-12-31
9367,180,27,783,73,2026-01-16
9368,732,13,298,141,2026-02-05
9369,315,14,61,58,2024-07-29
9370,495,65,65,130,2025-07-22
9371,991,79,758,103,2025-12-06
9372,665,62,424,106,2025-05-24
9373,35,51,661,82,2023-03-29
9374,970,52,668,124,2025-01-05
9375,29,48,97,68,2024-10-24
9376,151,19,53,150,2023-11-09
9377,829,64,505,88,2023-07-23
9378,443,39,776,146,2026-01-10
9379,986,53,386,65,2023-03-30
9380,492,37,574,78,2024-11-27
9381,642,56,144,39,2025-06-23
9382,874,31,594,134,2026-01-15
9383,941,58,479,48,2026-02-24
9384,772,27,45,84,2024-11-11
9385,914,58,579,103,2023-09-09
9386,841,48,718,56,2023-04-21
9387,376,72,410,116,2023-01-14
9388,788,39,233,116,2026-01-21
9389,961,64,300,44,2024-06-24
9390,751,41,129,93,2023-11-14
9391,4,9,757,92,2025-01-28
9392,222,20,572,102,2025-08-20
9393,733,78,271,129,2024-08-03
9394,616,30,614,37,2025-12-19
9395,971,27,180,75,2025-09-24
9396,36,19,334,89,2023-03-06
9397,563,41,364,79,2024-03-04
9398,466,77,643,118,2024-07-03
9399,847,28,681,47,2025-03-05
9400,912,29,421,35,2025-03-24
9401,957,76,263,100,2026-03-01
9402,148,73,120,20,2026-02-27
9403,868,42,345,118,2023-03-24
9404,472,37,153,135,2024-12-31
9405,335,11,680,63,2026-01-15
9406,718,66,750,63,2025-12-03
9407,490,18,674,20,2024-01-12
9408,841,24,623,58,2026-03-17
9409,957,19,711,113,2023-07-07
9410,623,79,398,35,2025-12-20
9411,95,19,245,147,2024-05-19
9412,232,80,60,133,2025-01-16
9413,927,39,574,67,2024-07-07
9414,820,48,794,77,2024-04-24
9415,473,51,715,92,2023-06-20
9416,173,64,625,23,2025-06-19
9417,394,35,724,130,2023-01-20
9418,224,49,603,72,2023-07-14
9419,445,66,752,68,2025-07-27
9420,516,8,635,104,2025-01-02
9421,59,58,34,78,2024-01-13
9422,172,47,155,41,2025-03-07
9423,42,54,509,42,2024-08-15
9424,978,72,772,113,2023-02-07
9425,706,57,80,44,2024-02-15
9426,379,23,213,95,2026-01-19
9427,385,6,244,80,2023-01-31
9428,962,27,353,142,2025-08-04
9429,840,56,542,53,2024-08-18
9430,867,3,127,144,2024-09-12
9431,120,1,247,97,2024-02-01
9432,385,69,487,108,2025-03-23
9433,901,6,18,110,2025-08-01
9434,253,33,617,129,2024-03-19
9435,292,75,20,96,2025-02-20
9436,559,79,686,150,2024-01-16
9437,172,40,302,129,2023-04-06
9438,162,42,101,101,2023-12-01
9439,925,57,98,90,2024-03-13
9440,656,67,58,31,2024-06-27
9441,424,33,200,31,2025-07-29
9442,552,19,605,130,2023-11-28
9443,397,42,605,21,2023-11-26
9444,268,12,784,150,2024-07-16
9445,368,15,620,21,2025-12-03
9446,721,31,373,138,2024-03-05
9447,282,65,774,122,2025-06-18
9448,485,24,466,83,2023-02-26
9449,352,3,57,129,2023-10-19
9450,107,68,323,110,2025-04-12
9451,500,41,251,35,2025-12-17
9452,553,72,205,136,2023-06-23
9453,949,79,139,27,2025-07-14
9454,298,50,117,50,2024-05-19
9455,693,12,618,126,2024-04-18
9456,181,26,367,127,2023-03-26
9457,702,14,666,137,2025-02-01
9458,384,25,327,28,2025-09-05
9459,88,62,280,31,2024-09-21
9460,850,23,648,90,2023-11-19
9461,175,8,94,22,2024-03-19
9462,698,40,429,137,2023-09-12
9463,477,26,260,112,2025-09-26
9464,911,65,6,120,2025-04-16
9465,137,9,738,149,2023-02-21
9466,510,47,145,106,2024-11-23
9467,361,57,196,46,2024-09-17
9468,933,49,314,76,2024-06-30
9469,350,9,746,54,2025-01-19
9470,912,30,296,74,2023-10-16
9471,443,39,438,55,2024-07-25
9472,988,49,596,77,2025-09-12
9473,139,67,356,75,2023-09-19
9474,987,14,288,122,2023-11-03
9475,391,18,77,61,2023-05-18
9476,426,45,602,142,2024-09-05
9477,867,78,603,48,2024-02-09
9478,547,69,534,45,2024-07-25
9479,818,6,311,80,2023-01-05
9480,604,4,359,144,2024-07-03
9481,781,56,211,109,2023-02-21
9482,421,70,698,137,2025-08-25
9483,608,32,546,132,2024-07-11
9484,628,22,282,50,2025-11-11
9485,864,38,7,34,2023-08-06
9486,410,3,280,28,2023-05-12
9487,526,18,512,133,2024-02-12
9488,197,59,351,50,2023-11-01
9489,306,61,93,76,2025-11-19
9490,341,27,492,26,2025-01-31
9491,25,5,478,41,2025-10-28
9492,123,23,370,27,2025-06-16
9493,1000,7,688,138,2024-06-20
9494,666,80,66,130,2024-08-03
9495,581,57,287,118,2023-11-19
9496,345,75,689,77,2025-11-19
9497,819,33,679,26,2026-04-09
9498,153,54,481,53,2025-06-15
9499,752,47,401,66,2025-07-04
9500,168,77,256,96,2024-01-30
9501,710,49,9,62,2023-06-16
9502,173,42,135,126,2023-11-08
9503,750,37,171,127,2023-11-12
9504,249,55,195,107,2024-10-03
9505,551,24,205,28,2025-03-30
9506,802,25,721,86,2023-08-01
9507,566,33,606,69,2025-10-06
9508,992,29,699,69,2023-09-24
9509,407,39,698,51,2023-03-19
9510,321,45,426,68,2024-08-19
9511,219,30,324,87,2024-10-02
9512,749,71,563,124,2025-04-19
9513,815,55,401,150,2025-01-12
9514,817,58,606,115,2025-11-28
9515,193,65,271,103,2025-09-28
9516,743,7,633,30,2024-12-10
9517,924,6,18,131,2025-06-12
9518,751,59,239,77,2023-08-31
9519,716,34,322,20,2024-09-06
9520,530,22,290,27,2025-01-14
9521,941,61,201,25,2024-10-15
9522,967,70,665,133,2025-05-30
9523,660,34,161,49,2024-06-28
9524,808,74,508,80,2023-10-06
9525,11,68,465,88,2023-11-20
9526,561,70,649,104,2026-01-03
9527,415,35,742,59,2023-02-27
9528,419,67,346,88,2024-02-22
9529,307,79,787,101,2023-04-20
9530,829,20,319,106,2024-12-15
9531,976,15,106,133,2025-07-23
9532,75,56,580,101,2023-02-07
9533,349,75,232,43,2025-04-01
9534,642,79,41,85,2025-11-21
9535,904,2,231,91,2023-01-07
9536,443,23,580,42,2025-11-19
9537,818,17,749,65,2023-03-23
9538,887,61,707,94,2026-02-01
9539,284,78,174,42,2024-12-08
9540,137,56,794,139,2024-06-30
9541,625,45,157,43,2025-08-27
9542,958,70,201,122,2024-03-26
9543,183,26,52,22,2023-05-31
9544,586,53,21,48,2025-12-28
9545,918,33,453,136,2026-01-19
9546,282,72,424,116,2024-02-08
9547,286,70,405,89,2026-01-11
9548,934,23,758,58,2024-12-05
9549,495,67,131,146,2024-03-19
9550,278,2,634,95,2026-02-09
9551,659,57,187,95,2025-06-03
9552,37,5,274,127,2024-01-06
9553,824,72,557,111,2024-06-14
9554,291,76,568,144,2024-06-04
9555,857,14,16,96,2025-03-26
9556,112,32,240,111,2026-03-28
9557,757,57,180,127,2026-01-02
9558,128,20,107,26,2023-08-09
9559,600,53,590,121,2025-06-21
9560,777,64,607,137,2026-03-05
9561,442,77,147,131,2023-01-10
9562,849,37,735,90,2023-04-13
9563,406,26,241,20,2023-01-27
9564,744,13,8,142,2023-05-01
9565,943,49,715,40,2025-09-25
9566,70,6,565,141,2024-10-05
9567,549,78,54,59,2025-02-26
9568,43,69,340,41,2023-10-07
9569,327,49,0,95,2025-04-01
9570,401,18,215,75,2025-08-10
9571,465,54,152,57,2024-08-29
9572,148,19,297,128,2025-11-30
9573,204,42,697,71,2025-07-30
9574,768,55,561,129,2025-02-08
9575,303,60,514,23,2024-04-25
9576,807,60,358,105,2025-02-15
9577,35,75,415,89,2025-01-12
9578,22,75,115,57,2024-10-31
9579,574,4,460,64,2023-05-23
9580,293,28,365,21,2025-01-20
9581,721,78,27,53,2025-09-01
9582,129,72,202,33,2025-08-26
9583,72,27,623,96,2023-01-17
9584,558,11,748,138,2026-03-10
9585,391,49,526,41,2025-05-22
9586,80,62,627,95,2023-02-11
9587,82,28,724,25,2023-07-18
9588,448,50,653,99,2024-04-07
9589,578,34,205,62,2025-10-04
9590,925,40,731,52,2023-04-21
9591,71,36,535,65,2023-01-28
9592,658,37,559,104,2025-05-25
9593,90,51,66,126,2026-01-23
9594,208,63,21,61,2024-02-15
9595,71,10,411,39,2023-02-12
9596,345,50,280,132,2025-10-16
9597,697,7,390,118,2026-02-07
9598,355,14,122,46,2023-04-12
9599,357,37,640,45,2023-12-21
9600,371,50,220,136,2024-11-11
9601,873,54,559,30,2024-02-24
9602,782,67,410,39,2024-12-17
9603,453,16,486,149,2025-01-12
9604,666,65,229,39,2024-09-24
9605,877,60,673,141,2024-01-09
9606,41,36,772,149,2024-05-09
9607,533,29,405,41,2025-04-11
9608,249,67,171,117,2024-07-28
9609,666,46,176,112,2023-05-19
9610,427,80,338,125,2024-07-24
9611,468,47,317,54,2025-09-13
9612,708,27,542,74,2024-06-07
9613,950,13,73,126,2025-11-10
9614,743,75,751,85,2023-12-23
9615,220,57,620,107,2025-04-20
9616,360,60,101,90,2024-12-22
9617,791,3,462,109,2023-06-14
9618,686,49,273,70,2024-09-21
9619,825,53,199,112,2023-04-09
9620,84,11,288,91,2024-01-10
9621,573,28,523,84,2023-10-09
9622,294,71,754,33,2025-07-23
9623,766,22,250,71,2025-09-18
9624,839,32,287,49,2023-02-26
9625,585,58,180,132,2023-02-19
9626,186,44,192,73,2023-06-03
9627,117,4,605,131,2023-11-30
9628,554,44,292,123,2024-11-02
9629,978,46,412,117,2024-08-22
9630,877,22,420,78,2023-12-02
9631,107,17,657,24,2024-05-03
9632,51,58,416,122,2026-01-12
9633,689,7,532,111,2025-09-28
9634,775,71,774,62,2023-03-16
9635,387,57,723,32,2023-05-29
9636,512,6,124,40,2026-01-08
9637,358,70,454,92,2024-10-02
9638,422,41,145,22,2025-05-03
9639,386,69,508,123,2025-04-26
9640,678,48,150,109,2024-04-05
9641,414,52,753,127,2025-05-31
9642,351,57,195,55,2023-01-10
9643,207,44,511,104,2024-10-27
9644,469,28,423,114,2026-01-04
9645,885,33,701,106,2024-11-29
9646,78,9,217,62,2024-04-23
9647,891,7,233,129,2023-02-23
9648,637,72,342,44,2023-03-24
9649,668,79,272,74,2025-09-09
9650,558,49,618,99,2024-05-08
9651,872,58,267,80,2023-03-06
9652,412,22,143,99,2024-06-05
9653,525,51,157,112,2024-07-14
9654,279,70,662,140,2024-07-13
9655,931,45,270,61,2025-06-04
9656,924,80,684,93,2025-02-20
9657,34,67,437,94,2023-07-01
9658,5,22,322,129,2024-12-06
9659,64,74,365,83,2024-07-13
9660,793,18,346,37,2025-02-03
9661,540,28,176,25,2025-01-14
9662,388,52,558,35,2023-02-03
9663,37,40,678,90,2024-06-26
9664,26,37,783,48,2025-01-12
9665,373,40,605,44,2023-03-05
9666,853,61,462,61,2023-05-04
9667,630,34,378,28,2026-04-02
9668,217,41,392,59,2024-08-23
9669,464,64,515,92,2024-09-03
9670,356,76,762,69,2025-06-02
9671,941,52,352,98,2026-03-31
9672,999,80,709,70,2024-04-04
9673,894,30,763,93,2024-03-04
9674,897,55,743,138,2024-02-09
9675,189,5,375,67,2023-12-12
9676,299,73,370,75,2025-07-31
9677,409,70,376,139,2026-03-01
9678,313,10,84,138,2024-06-21
9679,653,21,151,20,2026-04-06
9680,566,56,777,112,2023-11-05
9681,680,48,432,70,2023-05-07
9682,902,4,62,66,2024-01-17
9683,305,6,716,63,2025-12-09
9684,414,76,686,141,2024-09-05
9685,523,34,555,124,2023-01-28
9686,384,26,116,144,2023-03-05
9687,893,6,201,96,2026-04-01
9688,1,52,565,97,2025-12-01
9689,354,64,597,27,2024-04-10
9690,617,80,544,103,2026-01-29
9691,734,25,385,104,2024-09-10
9692,877,56,26,41,2025-01-13
9693,22,75,244,138,2023-07-15
9694,138,7,720,50,2023-04-22
9695,320,39,628,96,2025-04-02
9696,410,4,212,76,2024-10-05
9697,887,48,412,34,2025-04-26
9698,504,23,6,93,2024-01-08
9699,847,33,713,69,2023-10-11
9700,477,19,597,67,2023-10-29
9701,169,32,24,20,2023-12-28
9702,799,49,429,22,2025-04-17
9703,591,79,346,126,2024-06-27
9704,173,20,613,54,2023-09-25
9705,581,40,568,76,2024-08-07
9706,126,3,220,129,2025-07-15
9707,606,4,325,74,2024-02-05
9708,581,42,372,82,2023-01-21
9709,548,68,337,104,2025-01-01
9710,571,50,548,117,2026-02-02
9711,130,66,313,38,2024-04-21
9712,337,17,435,116,2026-03-26
9713,681,62,141,101,2024-09-18
9714,824,69,195,43,2025-07-05
9715,604,18,65,118,2023-10-11
9716,223,22,79,85,2025-08-29
9717,222,37,526,134,2026-01-15
9718,918,41,764,106,2025-11-30
9719,730,27,213,145,2025-07-10
9720,808,70,9,108,2025-06-09
9721,838,53,723,118,2025-11-06
9722,95,11,51,67,2024-05-21
9723,479,79,695,53,2026-02-10
9724,481,72,749,140,2024-08-16
9725,888,80,542,131,2024-09-29
9726,230,53,465,114,2025-06-02
9727,966,34,453,78,2024-07-11
9728,308,80,767,138,2025-06-25
9729,764,18,345,70,2023-12-19
9730,818,33,490,88,2023-05-21
9731,765,49,544,51,2026-03-08
9732,432,76,196,103,2023-01-30
9733,956,40,328,21,2025-10-20
9734,560,18,158,42,2024-02-01
9735,930,66,63,90,2024-07-28
9736,963,41,488,110,2025-07-24
9737,689,63,548,24,2023-01-03
9738,985,21,555,141,2024-03-07
9739,223,50,627,88,2026-03-31
9740,19,2,109,97,2023-05-09
9741,752,68,783,65,2023-10-04
9742,459,24,177,43,2023-07-10
9743,45,8,158,89,2023-07-26
9744,574,63,314,111,2023-08-15
9745,945,57,709,95,2026-04-15
9746,492,23,493,133,2023-04-15
9747,886,24,777,93,2025-06-23
9748,736,8,757,99,2023-09-20
9749,909,63,480,145,2024-05-21
9750,733,53,690,94,2025-05-23
9751,725,60,338,50,2023-03-04
9752,28,65,164,51,2024-05-30
9753,544,14,629,111,2025-07-14
9754,108,21,208,113,2024-05-06
9755,463,80,98,88,2024-01-15
9756,895,44,186,127,2025-11-28
9757,638,55,729,133,2024-04-24
9758,877,52,247,103,2024-11-22
9759,136,32,640,147,2025-04-10
9760,666,23,302,70,2025-03-05
9761,824,42,237,58,2023-03-12
9762,795,52,484,55,2023-12-21
9763,953,27,419,74,2025-11-04
9764,319,20,289,71,2023-01-06
9765,58,60,38,35,2023-04-16
9766,400,10,267,105,2025-05-20
9767,928,24,132,54,2026-03-20
9768,205,70,427,55,2023-03-01
9769,775,54,521,126,2026-02-28
9770,803,69,740,97,2024-09-01
9771,209,22,39,23,2025-06-06
9772,784,53,732,144,2024-12-27
9773,924,44,348,148,2026-01-21
9774,981,61,610,63,2023-06-23
9775,232,17,657,107,2025-06-22
9776,273,61,225,33,2023-03-09
9777,538,18,675,147,2026-04-12
9778,51,59,256,58,2023-02-15
9779,594,67,101,61,2023-08-13
9780,521,17,152,108,2024-03-20
9781,795,20,615,115,2024-11-22
9782,57,7,550,69,2025-02-09
9783,784,78,61,46,2024-11-27
9784,695,5,633,112,2025-05-20
9785,92,38,11,60,2025-12-03
9786,852,22,692,127,2024-07-02
9787,528,39,190,93,2023-01-20
9788,529,15,570,95,2026-01-01
9789,378,21,552,135,2023-02-26
9790,177,32,382,150,2023-06-26
9791,940,46,478,40,2025-03-18
9792,488,61,717,139,2025-03-05
9793,369,71,240,150,2023-12-03
9794,401,19,39,43,2024-07-15
9795,405,22,353,70,2025-08-11
9796,74,9,221,69,2024-10-29
9797,420,42,450,38,2023-12-17
9798,709,43,386,38,2024-08-07
9799,945,25,230,45,2023-11-01
9800,515,10,253,48,2024-10-15
9801,200,25,358,63,2023-04-23
9802,359,53,60,95,2024-09-08
9803,449,14,708,72,2024-04-12
9804,102,60,475,74,2024-10-20
9805,233,11,28,54,2026-03-05
9806,932,54,540,74,2023-01-10
9807,79,74,714,92,2024-02-20
9808,251,73,744,133,2023-09-16
9809,352,34,119,71,2024-11-14
9810,669,16,562,131,2025-09-25
9811,867,41,65,69,2023-07-28
9812,754,48,95,70,2024-02-01
9813,471,61,29,87,2024-03-02
9814,130,17,644,112,2024-11-23
9815,120,43,228,72,2024-02-15
9816,11,75,52,31,2025-09-26
9817,413,35,4,52,2025-11-09
9818,25,51,454,74,2024-11-10
9819,965,6,33,118,2023-05-28
9820,213,68,707,82,2023-11-14
9821,544,68,242,96,2025-01-27
9822,760,5,287,57,2023-04-22
9823,706,5,623,132,2024-06-06
9824,959,74,142,24,2023-01-02
9825,43,29,605,22,2025-10-08
9826,598,39,741,53,2023-08-25
9827,872,45,323,24,2023-07-05
9828,189,27,233,125,2026-02-25
9829,368,24,38,22,2026-01-26
9830,428,41,150,52,2024-04-07
9831,593,16,383,28,2024-03-29
9832,198,20,740,139,2023-11-04
9833,427,79,250,147,2023-04-20
9834,510,72,88,63,2025-04-19
9835,215,7,429,104,2025-03-10
9836,311,3,441,143,2026-03-22
9837,744,35,73,98,2023-03-28
9838,784,28,439,63,2024-02-14
9839,583,53,522,31,2023-08-11
9840,765,25,533,112,2024-03-31
9841,441,74,135,93,2024-09-28
9842,74,36,345,23,2025-05-23
9843,318,1,72,22,2024-02-01
9844,601,57,549,20,2025-08-10
9845,650,70,250,75,2026-01-04
9846,337,57,643,74,2024-08-13
9847,532,17,172,62,2025-01-17
9848,566,18,674,49,2023-07-02
9849,114,12,682,117,2025-02-02
9850,863,27,469,139,2023-07-13
9851,58,37,80,25,2025-04-27
9852,957,10,46,59,2025-04-26
9853,46,33,256,90,2023-01-23
9854,220,60,115,89,2024-05-31
9855,41,50,416,38,2025-09-30
9856,570,57,368,137,2023-04-29
9857,629,77,675,128,2024-12-03
9858,520,80,145,147,2024-06-03
9859,258,9,727,43,2023-03-25
9860,981,28,649,71,2025-08-16
9861,623,21,396,80,2025-06-03
9862,789,47,623,44,2025-01-28
9863,760,67,135,26,2023-10-03
9864,309,54,292,75,2024-04-07
9865,728,48,165,35,2024-12-12
9866,556,25,732,98,2025-12-05
9867,550,79,184,98,2023-01-15
9868,489,39,436,127,2025-08-31
9869,750,31,75,92,2026-01-17
9870,718,17,3,79,2024-04-14
9871,260,68,536,96,2023-03-10
9872,918,24,268,68,2023-06-27
9873,687,7,747,146,2025-01-15
9874,791,65,563,127,2023-02-07
9875,424,8,146,126,2025-02-21
9876,876,63,631,136,2023-02-10
9877,284,7,344,108,2023-07-20
9878,209,62,401,89,2024-01-10
9879,443,69,512,34,2026-02-27
9880,27,22,135,66,2024-08-20
9881,141,68,579,101,2025-06-22
9882,824,15,570,147,2024-02-19
9883,220,60,320,148,2024-08-21
9884,721,18,125,148,2024-10-18
9885,608,4,97,53,2025-07-01
9886,198,58,37,38,2023-01-25
9887,815,11,530,69,2024-12-12
9888,31,42,413,84,2024-07-01
9889,723,48,469,143,2023-05-13
9890,720,74,312,44,2023-06-04
9891,972,17,93,107,2023-01-18
9892,546,26,480,28,2023-12-15
9893,361,65,222,110,2025-08-01
9894,980,71,345,138,2024-06-21
9895,687,72,58,96,2023-06-09
9896,808,52,756,26,2026-02-21
9897,524,76,576,131,2025-07-11
9898,182,14,388,75,2024-05-16
9899,622,4,558,76,2025-02-28
9900,259,3,721,57,2024-02-08
9901,743,2,107,116,2026-04-13
9902,562,73,276,39,2025-03-04
9903,159,42,172,24,2024-12-06
9904,3,3,222,98,2023-01-04
9905,426,25,124,77,2023-09-19
9906,728,70,180,134,2024-03-29
9907,196,41,676,21,2023-10-05
9908,899,72,236,50,2025-12-07
9909,197,33,779,69,2023-11-07
9910,97,43,281,41,2023-03-07
9911,503,78,130,141,2026-04-05
9912,720,30,768,54,2024-04-19
9913,928,71,775,36,2024-07-14
9914,324,72,85,77,2024-05-13
9915,314,50,29,145,2026-02-12
9916,120,73,145,96,2024-01-10
9917,535,61,250,56,2026-03-10
9918,531,1,561,114,2024-11-29
9919,420,42,162,49,2026-02-19
9920,355,43,470,61,2025-12-13
9921,763,25,56,146,2024-06-18
9922,65,43,514,22,2024-05-16
9923,431,14,284,102,2025-04-03
9924,628,11,128,38,2023-03-10
9925,232,57,588,44,2024-10-13
9926,231,73,760,63,2025-01-12
9927,515,75,660,57,2025-04-02
9928,561,43,453,119,2023-01-20
9929,889,42,502,116,2025-12-18
9930,525,7,103,76,2025-12-17
9931,40,62,21,113,2025-06-20
9932,532,75,330,102,2025-05-19
9933,798,12,736,79,2024-09-14
9934,848,12,564,117,2024-12-13
9935,787,63,461,131,2024-07-19
9936,333,8,239,148,2024-05-06
9937,525,73,180,40,2024-09-25
9938,485,64,494,145,2023-02-01
9939,246,37,306,149,2024-06-10
9940,224,16,685,118,2023-10-16
9941,266,67,204,55,2026-03-01
9942,815,35,707,91,2025-10-24
9943,343,70,94,54,2025-03-04
9944,888,19,462,71,2025-05-23
9945,630,24,311,40,2025-11-08
9946,203,59,683,77,2025-10-28
9947,322,1,1,61,2023-11-14
9948,77,79,717,136,2024-05-16
9949,246,31,623,120,2026-01-04
9950,565,12,715,21,2023-09-12
9951,814,27,294,61,2023-01-12
9952,380,76,320,54,2024-11-07
9953,330,4,277,85,2024-10-23
9954,826,1,785,131,2025-02-05
9955,586,45,416,30,2024-04-21
9956,642,60,263,91,2023-05-17
9957,715,30,545,102,2025-01-12
9958,25,69,402,103,2024-04-27
9959,509,23,796,36,2024-07-24
9960,902,49,675,65,2024-06-15
9961,207,19,316,130,2024-05-08
9962,190,12,347,31,2023-10-11
9963,549,34,122,82,2024-08-08
9964,12,72,362,78,2025-01-21
9965,509,68,596,38,2024-11-03
9966,617,53,345,88,2023-07-14
9967,635,52,219,137,2023-12-05
9968,306,20,489,127,2023-01-07
9969,38,43,565,74,2025-11-10
9970,979,11,115,133,2025-02-24
9971,957,5,791,138,2023-12-04
9972,549,79,583,99,2024-06-27
9973,419,47,99,149,2024-04-11
9974,611,68,550,28,2025-05-31
9975,961,26,252,36,2024-05-25
9976,99,47,611,120,2026-03-18
9977,234,28,781,64,2025-03-22
9978,873,14,474,72,2024-11-11
9979,904,56,289,73,2024-07-02
9980,950,7,306,102,2025-09-19
9981,58,44,431,64,2026-04-02
9982,335,25,774,35,2023-12-27
9983,526,56,544,44,2024-11-04
9984,583,76,475,42,2025-05-19
9985,968,24,514,129,2024-12-24
9986,120,75,84,130,2023-10-21
9987,254,13,763,93,2025-02-08
9988,405,25,769,101,2024-06-14
9989,274,44,577,105,2024-02-03
9990,842,52,726,62,2025-12-15
9991,167,63,215,69,2023-02-15
9992,408,74,770,38,2024-12-09
9993,169,78,125,92,2026-02-14
9994,145,7,785,123,2023-12-03
9995,605,69,80,78,2024-05-11
9996,739,58,556,146,2025-11-12
9997,26,56,740,57,2025-01-24
9998,549,54,711,85,2023-10-09
9999,97,7,102,36,2025-04-03
10000,558,8,220,56,2024-07-10
10001,89,13,791,121,2023-08-25
10002,386,43,613,121,2023-11-01
10003,375,59,478,78,2025-02-17
10004,28,78,303,86,2024-05-09
10005,126,52,285,89,2025-10-26
10006,546,16,105,126,2023-03-11
10007,599,59,207,34,2025-01-02
10008,461,3,776,46,2025-03-10
10009,645,22,27,27,2023-10-05
10010,844,59,22,54,2024-02-26
10011,77,62,180,59,2023-08-14
10012,166,41,220,26,2025-08-07
10013,453,4,769,79,2025-06-04
10014,324,8,530,111,2024-02-22
10015,70,79,106,45,2024-07-12
10016,372,80,545,76,2025-09-06
10017,545,20,679,61,2023-01-03
10018,815,11,545,101,2026-02-07
10019,69,35,556,99,2025-10-22
10020,747,56,352,44,2025-05-02
10021,667,67,749,44,2023-04-20
10022,314,7,716,107,2024-03-19
10023,33,48,225,34,2024-11-12
10024,974,16,561,45,2024-03-07
10025,578,12,176,55,2023-08-23
10026,477,7,222,48,2024-11-04
10027,887,38,131,34,2025-02-18
10028,229,20,434,128,2023-11-21
10029,363,64,129,73,2023-08-14
10030,522,7,644,26,2025-10-29
10031,460,70,771,137,2025-02-10
10032,2,76,588,92,2024-01-02
10033,935,63,704,111,2025-07-14
10034,943,13,285,82,2025-09-01
10035,899,68,766,140,2023-06-18
10036,27,14,647,99,2023-10-06
10037,910,26,569,26,2023-02-24
10038,49,21,80,141,2025-05-24
10039,258,62,257,126,2024-12-23
10040,138,33,479,106,2023-05-11
10041,91,29,625,36,2025-04-05
10042,697,3,137,93,2024-04-25
10043,747,5,75,81,2024-08-16
10044,505,77,130,106,2024-11-12
10045,762,78,185,134,2023-11-21
10046,988,55,170,137,2025-11-29
10047,19,38,472,142,2023-06-24
10048,132,73,66,120,2025-02-14
10049,495,24,485,99,2023-08-10
10050,354,30,518,135,2023-07-27
10051,957,44,781,105,2024-01-30
10052,720,9,60,29,2026-02-16
10053,910,44,69,91,2024-03-15
10054,948,15,276,138,2025-09-27
10055,988,60,708,135,2025-10-09
10056,51,10,56,143,2024-05-27
10057,890,47,388,122,2023-09-23
