ProductID,ProductName,CategoryID,SupplierID,Brand,CostPrice,SellingPrice,LaunchDate,Rating,Status
890,Whirlpool Air Purifier,13,199,Whirlpool,7042.03,11143.95,10/12/2022,3.4,Active
891,Nilkamal Bookshelf,2,178,Nilkamal,31579.58,37537,7/7/2025,4.4,Active
892,Whirlpool Microwave Oven,4,95,Whirlpool,56228.86,81214.46,3/23/2023,4.8,Active
893,Van Heusen Running Shoes,3,47,Van Heusen,3298.07,4561.22,1/14/2024,4,Active
894,Levi's Running Shoes,3,90,Levi's,37194.49,50976.22,4/25/2024,4.4,Actve
895,Funskool Puzzle Set,18,188,Funskool,41848.37,59074.84,9/23/2024,3.3,Active
896,Philips Mixer Grinder,13,140,Philips,36391.85,44729.51,3/23/2024,4.5,Active
897,Cosco Yoga Mat,7,55,Cosco,43792.28,55512.52,3/22/2022,3.8,Active
898,Apple Noise Cancelling Headphones,10,3,Apple,59584.4,76818.4,3/8/2022,3.9,Active
899,Havells Microwave Oven,4,171,Havells,6324.9,9630,3/29/2022,4.9,Active
900,Funskool Puzzle Set,18,117,Funskool,12054.64,15164.02,6/15/2024,4.1,Active
901,Sony Galaxy S24 Ultra,10,76,Sony,38853.67,51108.61,2/23/2024,3.4,Active
902,Hasbro Action Figure,18,184,Hasbro,31135.35,42863.29,10/27/2021,3.7,Active
903,Apple Inspiron Laptop,1,118,Apple,50544.7,56001.38,1/6/2022,4.1,Active
904,Urban Ladder Office Chair,20,9,Urban Ladder,51108.43,68035.55,11/24/2024,4.9,Active
905,Godrej Coffee Table,11,96,Godrej,24452.98,28986.84,9/10/2023,3.5,Active
906,HarperCollins Power BI Guide,17,176,HarperCollins,42607.66,56808.97,5/11/2024,4.2,Active
907,JBL iPhone 15 Pro,19,48,JBL,48013.99,61340.7,8/15/2024,3.9,Active
908,Amul Almonds,6,178,Amul,56599.45,74901.81,8/3/2023,4.9,Active
909,Urban Ladder Bookshelf,11,140,Urban Ladder,45702.83,71918.38,2/4/2024,3.3,Active
910,Penguin Python for Data Analysis,8,36,Penguin,19995.35,24966.37,9/26/2024,3.5,Active
911,Hasbro Building Blocks,18,123,Hasbro,57520.48,64030.53,3/1/2023,5,Active
912,Lego Action Figure,18,92,Lego,1567.43,2493.65,5/2/2021,4.4,Active
913,LG Bluetooth Speaker,19,184,LG,26193.82,32047.8,8/26/2023,3.9,Active
914,Yonex Yoga Mat,7,129,Yonex,14042.8,18409.81,7/4/2022,4.8,Active
915,Van Heusen Hoodie,3,136,Van Heusen,38032.76,52670.75,11/30/2021,4.2,Active
916,Yonex Football,7,29,Yonex,25071.65,35759.29,7/1/2028,3.2,Active
917,HarperCollins Power BI Guide,8,95,HarperCollins,59910.22,74260.58,8/20/2023,3.3,Active
918,Nilkamal Study Table,20,57,Nilkamal,1343.69,1491.64,5/1/2028,3.7,Active
919,Mamaearth Shampoo,14,131,Mamaearth,8231.08,11178.86,8/3/2025,4.1,Active
920,Maybelline Body Lotion,5,164,Maybelline,41872.72,59586.78,5/25/2023,4.8,Active
921,Urban Ladder Bookshelf,11,177,Urban Ladder,15543.21,18340.62,7/10/2024,3.3,Active
922,McGraw Hill Python for Data Analysis,17,180,McGraw Hill,36652.14,50114.77,3/26/2021,3.5,Active
923,Apple Galaxy S24 Ultra,1,159,Apple,33873.4,27098.72,8/27/2025,4.5,Active
924,LG Inspiron Laptop,1,96,LG,24013.35,28851.67,7/6/2025,5,Active
925,Amul Green Tea,15,53,Amul,4235.53,5478.68,8/4/2021,3.5,Active
926,Nivea Perfume,14,171,Nivea,45290.58,54860.52,9/29/2021,3.2,Active
927,Adidas Slim Fit Jeans,3,119,Adidas,7914.03,10011.11,10/19/2022,3.9,Inactive
928,Allen Solly Sneakers,12,177,Allen Solly,52474.54,83829.47,11/18/2023,3.5,Active
929,Apple Inspiron Laptop,1,139,Apple,34298.96,47905.21,10/20/2021,3.4,Active
930,Lego Building Blocks,9,74,Lego,59385.82,71421.49,11/21/2022,3.3,ACTIVE
931,McGraw Hill Statistics Essentials,8,197,McGraw Hill,18351.95,27438.59,7/21/2024,4.3,Inactive
932,Wilson Football,7,50,Wilson,26391.14,36181.37,10/3/2021,4.8,Active
933,Yonex Football,7,50,Yonex,49877.36,74306.69,10/16/2024,3.4,Active
934,McGraw Hill Power BI Guide,8,199,McGraw Hill,2205.13,3078.61,8/27/2025,4,Active
935,Lenovo OLED TV,19,103,Lenovo,37235.71,48127.76,4/27/2021,3.6,Active
936,Apple Bluetooth Speaker,1,187,Apple,17007.27,24031.95,5/1/2025,4.7,Active
937,Acer Mechanical Keyboard,19,172,Acer,43181.86,55922.22,11/27/2022,3.4,Active
938,Urban Ladder Wardrobe,2,99,Urban Ladder,28830.83,40599.99,10/31/2022,4.8,Active
939,IKEA Bookshelf,2,72,IKEA,2422.85,2747.35,10/16/2023,4.8,Active
940,Bosch Vacuum Cleaner,13,66,Bosch,54384.76,65104.26,3/26/2023,3.4,Active
941,Nivia Yoga Mat,16,33,Nivia,53993.92,78672.74,6/5/2025,4.7,Active
942,IKEA Dining Table,20,139,IKEA,59320.15,87154.73,9/15/2023,3.9,Active
943,Adidas Sneakers,3,174,Adidas,58027.66,72277,9/19/2023,4.4,
944,Hasbro Building Blocks,18,82,Hasbro,8983.85,10839.5,9/30/2021,4.5,Active
945,IFB Air Fryer,13,130,IFB,25796.21,33893.38,6/11/2025,3.7,Active
946,Nivea Body Lotion,5,85,Nivea,15775.1,21028.35,5/24/2021,4.3,Active
947,Aashirvaad Green Tea,6,111,Aashirvaad,20206.28,31308.88,8/31/2021,4.2,Active
948,Van Heusen Sneakers,3,146,Van Heusen,17241.11,26988.38,6/9/2024,3.3,Active
949,Godrej Bookshelf,11,112,Godrej,53404.66,67278.86,5/14/2024,4.8,Active
950,Tata Green Tea,15,145,Tata,33899.52,51638.93,3/5/2025,4.9,Active
951,McGraw Hill Python for Data Analysis,17,200,McGraw Hill,37087.58,55283.76,11/25/2022,4.6,Active
952,Nestle Basmati Rice,6,112,Nestle,53680.03,59421.1,7/25/2022,3.5,Active
953,Nilkamal Office Chair,11,79,Nilkamal,59515.06,90420.04,8/18/2024,4.1,Active
954,Nike Formal Shirt,12,84,Nike,33055.66,41372,3/21/2025,4.1,Active
955,Durian Coffee Table,2,122,Durian,41786.72,58823.07,11/8/2022,3.7,Active
956,Samsung Smart Watch,10,166,Samsung,52230.44,62583.3,3/13/2022,3.6,Active
957,Van Heusen Formal Shirt,3,2,Van Heusen,43147.68,55382.71,6/6/2025,4,Inactive
958,Levi's Sneakers,12,23,Levi's,52125.88,80609.14,3/14/2022,4.7,Active
959,Philips Air Purifier,13,22,Philips,36227.48,44234.42,8/24/2023,3.4,
960,Tata Almonds,6,130,Tata,23292.55,35242.48,3/1/2025,4,Active
961,Cosco Football,7,36,Cosco,29838.2,37134.62,3/8/2024,4.3,Active
962,Hasbro Action Figure,9,97,Hasbro,47077.53,63719.27,6/25/2023,4.6,Active
963,Nivea Perfume,14,102,Nivea,30436.74,42840,7/18/2023,4.5,Active
964,Adidas Running Shoes,3,183,Adidas,59703.82,71917.15,10/2/2021,3.6,Active
965,Wilson Cricket Bat,7,63,Wilson,34288.92,51749.41,11/30/2024,4.1,Active
966,Lego Action Figure,18,184,Lego,11149.86,14928.23,11/29/2022,4.4,Active
967,Samsung Gaming Mouse,10,33,Samsung,58502.07,91754.58,12/26/2024,3.9,Active
968,IKEA Bookshelf,20,68,IKEA,9342.49,10941.19,8/14/2025,4.3,Active
969,Lego Action Figure,9,187,Lego,30506.25,43210.85,7/2/2021,3.6,Active
970,Lakme Perfume,14,112,Lakme,28534.86,40758.77,8/21/2024,3.9,Active
971,Penguin Statistics Essentials,8,7,Penguin,26282.32,37892.27,6/3/2022,3.8,Active
972,Aashirvaad Basmati Rice,15,79,Aashirvaad,35720.85,41554.19,2/9/2025,3.7,Active
973,Tata Olive Oil,15,119,Tata,6279.32,7828.46,1/7/2022,3.7,Active
974,Hasbro Puzzle Set,18,54,Hasbro,27586.88,41640.12,4/23/2022,4.7,Active
975,Funskool Puzzle Set,9,172,Funskool,16368.53,24554.14,10/31/2025,4.3,Active
976,Maybelline Perfume,5,105,Maybelline,12473.83,17915.21,3/26/2024,3.9,Active
977,Nike Hoodie,12,65,Nike,57951.53,78335.71,10/16/2023,4.6,Active
978,Philips Air Fryer,4,98,Philips,23841.56,29491.32,12/20/2024,3.9,Active
979,Funskool Remote Control Car,9,149,Funskool,23444.69,37335.66,8/5/2025,4.6,Active
980,Maybelline Face Wash,5,191,Maybelline,38341.42,57958.74,11/14/2021,4.9,Active
981,Samsung Gaming Mouse,19,170,Samsung,13567.84,15346.83,1/22/2024,4.9,Active
982,Godrej Coffee Table,20,192,Godrej,54816.44,66668.55,9/6/2025,3.4,Active
983,IFB Vacuum Cleaner,13,145,IFB,37788.02,55863.59,2/28/2021,4.5,Active
984,Nilkamal Study Table,20,147,Nilkamal,25086.35,39913.63,10/18/2022,3.6,Active
985,McGraw Hill Statistics Essentials,17,166,McGraw Hill,10235.89,11588.01,7/22/2021,3.9,Active
986,Nivea Lipstick,5,10,Nivea,53093.37,60079.89,3/11/2022,4.3,Active
987,HP Mechanical Keyboard,10,132,HP,17668.22,21272.59,6/1/2025,4.6,Active
988,Hasbro Remote Control Car,9,142,Hasbro,31300.79,45523.23,11/2/2021,3.7,Active
989,Urban Ladder Office Chair,2,115,Urban Ladder,39959.62,44322.66,4/29/2022,4.4,Active
990,McGraw Hill Power BI Guide,17,104,McGraw Hill,7327.46,9165.43,6/17/2025,4.8,Active
991,Nestle Green Tea,15,53,Nestle,1798.86,2874.62,2/4/2021,4.4,Active
992,Lenovo Smart Watch,1,90,Lenovo,30863.14,35176.69,1/4/2023,4.8,Active
993,Levi's Sneakers,3,67,Levi's,3943.62,5569.08,3/27/2024,3.9,Active
994,Acer Noise Cancelling Headphones,19,8,Acer,21525.75,30184.04,7/18/2024,4.2,Active
995,Nike Running Shoes,12,170,Nike,38013.23,49125.84,5/20/2025,4.6,Active
996,Asus Galaxy S24 Ultra,1,122,Asus,6275.92,8175.88,3/12/2022,4.7,Active
997,Durian Wardrobe,11,26,Durian,3837.73,5122.95,9/14/2023,5,Active
998,Mamaearth Perfume,14,56,Mamaearth,18511.96,25130,4/23/2023,4.5,Active
999,Adidas Hoodie,3,106,Adidas,41465.29,65788.91,5/2/2023,4.3,Active
1000,Maybelline Perfume,14,126,Maybelline,12072.08,9657.66,6/11/2025,4.1,Active
